,PoI_GT_centerLatAngle,PoI_GT_visibleMinLatAngle,PoI_GT_visibleMaxLatAngle,PoI_GT_minLatAngle,PoI_GT_maxLatAngle,PoI_GT_adjustedMinLatAngle,PoI_GT_adjustedMaxLatAngle,PoI_GT_centerLatAngle_predicted
3698,-0.6975394315,-0.9091618335,-0.471505406,-0.9248746815,-0.471505406,-0.98686177075,0.0,-0.43705806
3024,0.217988021,0.1105162215,0.1828365693,0.1105162215,0.335159568,0.1105162215,0.1828365693,0.20105347
228,0.2843672845,0.1915648649999999,0.383053655,0.1915648649999999,0.383053655,0.1915648649999999,3.1420000000000003,0.2234171
144,0.2677434684999999,0.12219695545,0.4270075109999999,0.12219695545,0.4270075109999999,0.12219695545,3.1420000000000003,0.25529355
390,0.2922708285,0.209371975,0.2858066595,0.209371975,0.383232233,0.209371975,0.2858066595,0.13148235
1356,0.323630392,0.2348282345,0.3411535635,0.2348282345,0.416655334,0.0,0.3411535635,0.2364271
1823,-0.621088436,-0.7948067605,-0.4409677375,-0.7948067605,-0.4409677375,-3.1420000000000003,-0.4409677375,-0.4421056
3059,-0.2307154175,-0.3197975535,-0.1472722565,-0.3197975535,-0.1472722565,-3.1420000000000003,-0.1472722565,-0.20561442
251,-0.2403783145,-0.427210351,-0.08645459145,-0.427210351,-0.08645459145,-3.1420000000000003,-0.08645459145,0.19610927
3700,0.221658403,0.10685979655,0.1398412738,0.10685979655,0.3557413024999999,0.10685979655,0.1398412738,0.13635449
3215,0.7193010675,0.3713651954999999,0.7431897775,0.3713651954999999,1.0177508984999997,0.3713651954999999,0.7474831749999999,0.39324912
2888,0.3267896014999999,0.2375177415,0.332112815,0.2375177415,0.4203278654999999,0.2375177415,0.332112815,0.20620552
4770,-0.3838066295,-0.3212242849999999,-0.2356864285,-0.5395312409999999,-0.2356864285,-0.3212242849999999,-0.2356864285,-0.2457631
4737,0.3342876805,0.217052371,0.262702447,0.217052371,0.4583804885,0.0,0.262702447,0.24902675
3799,0.2485708959999999,0.12547591425,0.3829387095,0.12547591425,0.3829387095,0.12547591425,3.1420000000000003,0.25986165
3259,-0.6421909630000001,-0.6257016789999998,-0.3708163814999999,-0.915122467,-0.3708163814999999,-0.6257016789999998,-0.3708163814999999,-0.37731075
929,-0.12647381095,-0.2012301995,-0.05957473965,-0.2012301995,-0.05957473965,-3.1420000000000003,-0.05957473965,-0.20561442
4758,0.3646414939999999,0.2586064275,0.4814457109999999,0.2586064275,0.4814457109999999,0.2586064275,3.1420000000000003,0.2657651
3168,-0.4064757184999999,-0.5286583844999999,-0.2888365475,-0.5286583844999999,-0.2888365475,-3.1420000000000003,-0.2888365475,-0.3490545
2510,0.703995572,0.4667087535,0.9024923505,0.4667087535,0.9191862985,0.46499911125,1.02881250675,0.4188675
2514,0.3342569705000001,0.1656463235,0.238564275,0.1656463235,0.5170311919999999,0.1656463235,0.238564275,0.22401834
3257,-0.0782776113,-0.1318833681499999,-0.027624383785,-0.1318833681499999,-0.027624383785,-3.1420000000000003,-0.027624383785,-0.20561442
3766,0.21259955025,0.1290370822,0.3057015105,0.1290370822,0.3057015105,0.1290370822,3.1420000000000003,0.19793272
2890,-0.2908445475,-0.2432657234999999,-0.2019799745,-0.388953593,-0.2019799745,-0.2432657234999999,-0.2019799745,-0.22041501
1573,0.288200529,0.184148411,0.2886983805,0.184148411,0.405501807,0.184148411,0.2886983805,0.22737557
931,0.4707215110000001,0.34262125,0.6016927575000001,0.34262125,0.6016927575000001,0.34262125,3.1420000000000003,0.35228518
243,0.3768957504999999,0.274599406,0.3215816509999999,0.274599406,0.483513929,0.0,0.3215816509999999,0.30459923
149,0.9434569505,0.719994479,1.0047686205,0.719994479,1.131068225,0.719994479,1.0092807155,0.42795035
3894,-0.16656138025,-0.2699789555,-0.07186304395,-0.2699789555,-0.07186304395,-3.1420000000000003,-0.07186304395,-0.20561442
1344,-0.679674853,-0.7098732865000001,-0.4894839544999999,-0.8585414795,-0.4894839544999999,-0.7101471515000002,-0.4894839544999999,-0.45217583
4771,0.315341247,0.2241395215,0.3279542265,0.2241395215,0.4156736154999999,0.2241395215,0.3279542265,0.2635774
214,-0.3610555015,-0.3134238005,-0.2591040095,-0.467815675,-0.2591040095,-0.3134238005,-0.2591040095,-0.25130248
1538,0.3470043,0.165698215,0.4122122839999999,0.165698215,0.5624057884999999,0.165698215,0.4197863029999999,0.2885303
780,0.223679686,0.11523396045,0.188062266,0.11523396045,0.3496281600000001,0.0,0.188062266,0.15575096
1629,0.405369097,0.1782929692999999,0.291477234,0.1782929692999999,0.6711826960000001,0.1782929692999999,0.291477234,0.24056143
1521,0.1971064855,0.11207312155,0.289013792,0.11207312155,0.289013792,0.11207312155,3.1420000000000003,0.22396186
101,0.1880599765,0.0909295219,0.2936013475,0.0909295219,0.2936013475,0.0909295219,3.1420000000000003,0.19906604
1812,-1.159514459,-1.5587671215,-0.623088472,-1.7388046335000005,-0.599282947,-1.5646225665,-0.623088472,-0.6194293
2536,0.4021609810000001,0.2613650975,0.4660181115,0.2613650975,0.5496879925,0.2613650975,0.4680245872500001,0.29804036
818,-0.1665603269999999,-0.2091095455,-0.1256406903999999,-0.2091095455,-0.1256406903999999,-3.1420000000000003,-0.1256406903999999,-0.20561442
199,-0.313003065,-0.326874127,-0.2216336305,-0.4090827649999999,-0.2216336305,-0.326874127,-0.2216336305,-0.3065286
4006,-0.1999703169999999,-0.1713063535,-0.12397682595,-0.2845465035,-0.12397682595,-0.1713063535,0.0,-0.19390902
301,0.2594095785,0.13089725335,0.2516802775,0.13089725335,0.399700044,0.13089725335,0.2516802775,0.1829904
906,-0.49295502,-0.6888673525,-0.299207732,-0.6888673525,-0.299207732,-3.1420000000000003,-0.299207732,-0.3106795
2655,0.4309991415,0.3029894025,0.375814395,0.3029894025,0.5715536704999999,0.3029894025,0.375814395,0.26298726
665,0.371408049,0.2693823935,0.32687794,0.2693823935,0.4778699379999999,0.2693823935,0.32687794,0.23077512
543,-0.488877069,-0.6420896425,-0.2857060525,-0.7160689229999999,-0.2857060525,-0.6745428742499999,-0.2857060525,-0.36799127
2821,0.1742042945,0.11354398235,0.2382413745,0.11354398235,0.2382413745,0.11354398235,3.1420000000000003,0.20754904
4473,0.359631091,0.2229011275,0.284692985,0.2229011275,0.514797579,0.2229011275,0.284692985,0.18398638
3100,0.2942091585,0.1476430368,0.4533081289999999,0.1476430368,0.4533081289999999,0.1476430368,3.1420000000000003,0.25964412
1797,0.702988645,0.3652403805,0.7745871695,0.3652403805,0.9951151260000002,0.3652403805,0.792648977,0.3200346
2688,0.5098159420000001,0.3719220135,0.459724175,0.3719220135,0.6495270955,0.3719220135,0.459724175,0.2642292
3209,0.320847014,0.208491412,0.250316705,0.208491412,0.439992113,0.0,0.250316705,0.19905758
4668,0.4562305735,0.2907038589999999,0.4120331475,0.2907038589999999,0.6257735405,0.2907038589999999,0.4120331475,0.2135388
4240,0.4253074715,0.277017819,0.5802945964999999,0.277017819,0.5802945964999999,0.277017819,3.1420000000000003,0.33826372
4416,0.6701371715000001,0.3370051045,0.6740886425000001,0.3370051045,0.9587461155,0.3370051045,0.6790610075000001,0.31781662
1339,-0.475304593,-0.686579726,-0.2886880035,-0.686579726,-0.2886880035,-3.1420000000000003,-0.2886880035,-0.35778403
654,-0.5082197535,-0.4550728185,-0.364203386,-0.6541226705,-0.364203386,-0.4550728185,-0.364203386,-0.31843174
1545,0.3228602855,0.2285412845,0.3290486654999999,0.2285412845,0.426596145,0.0,0.3290486654999999,0.2589924
4617,-0.725001215,-0.8120162579999999,-0.4191358695,-1.0201089515,-0.4191358695,-0.8161881829999998,-0.4191358695,-0.40750384
1352,-0.2819574549999999,-0.1781816747,-0.11852870755,-0.4795382889999999,-0.11852870755,-0.1781816747,-0.11852870755,-0.20561442
4060,0.285847638,0.207149096,0.27575662,0.207149096,0.372007751,0.0,0.27575662,0.23143348
1494,-0.3619803199999999,-0.2958903995,-0.2242003625,-0.5079519290000001,-0.2242003625,-0.2958903995,-0.2242003625,-0.20561442
4191,1.4406689574999998,1.1483310860000002,1.707250745,1.147864286,1.725399285,1.1282419334999998,1.7278170249999998,0.8170954
2649,0.213032303,0.1402664412499999,0.1892923544999999,0.1402664412499999,0.290227912,0.1402664412499999,0.1892923544999999,0.19557413
3918,0.844981982,0.5276351244999999,0.9751256389999998,0.5276351244999999,1.1425864154999998,0.5276351244999999,0.979534234,0.36526257
219,-0.304877599,-0.228529305,-0.1889707849999999,-0.4286318534999999,-0.1889707849999999,-0.228529305,-0.1889707849999999,-0.20561442
4177,-0.2225404445,-0.3651173595,-0.0936846504499999,-0.3651173595,-0.0936846504499999,-3.1420000000000003,-0.0936846504499999,-0.20561442
262,0.3749716309999999,0.263550021,0.31931735,0.263550021,0.497797019,0.263550021,0.31931735,0.23855963
1574,-0.275264585,-0.2726369985,-0.196547948,-0.3581084445,-0.196547948,-0.2726369985,0.0,-0.20561442
3233,-0.3454990335,-0.286745987,-0.244213974,-0.45169765,-0.244213974,-0.286745987,-0.244213974,-0.2787344
4434,0.6738778114999999,0.4397265069999999,0.8712957885,0.4397265069999999,0.889049584,0.436738417,0.98852397625,0.5293523
757,-0.2309204519999999,-0.12833060805,-0.0914751241,-0.3991276864999999,-0.0914751241,-0.12833060805,-0.0914751241,-0.20561442
3049,0.5155715790000001,0.2580287564999999,0.4869575729999999,0.2580287564999999,0.77062177,0.2580287564999999,0.4869575729999999,0.27794063
926,-0.2037232075,-0.1765705965,-0.12331952115,-0.2935767299999999,-0.12331952115,-0.1765705965,0.0,-0.20561442
4267,-0.069453232,-0.0446874763349999,-0.041549826855,-0.0987644459999999,-0.041549826855,-0.0446874763349999,-0.041549826855,-0.20561442
3193,-0.190219649,-0.301307083,-0.08884053165,-0.301307083,-0.08884053165,-3.1420000000000003,-0.08884053165,-0.20561442
1884,-0.160658734,-0.10691822045,-0.0688535012999999,-0.2665671509999999,-0.0688535012999999,-0.10691822045,0.0,-0.20561442
2965,-0.5858905619999999,-0.7855157285,-0.3433430329999999,-0.8408312569999999,-0.3433430329999999,-0.86542330525,-0.3433430329999999,-0.34673682
3811,-0.7563093475,-0.929420208,-0.5557644715000001,-0.9352056095,-0.5557644715000001,-1.0589138005,-0.5405083515,-0.5567603
313,-0.3633638915,-0.4902690435000001,-0.24897601175,-0.4902690435000001,-0.24897601175,-3.1420000000000003,-0.24897601175,-0.36059317
190,-0.373299288,-0.289497454,-0.224119483,-0.530819491,-0.224119483,-0.289497454,-0.224119483,-0.20561442
348,0.354334226,0.228562813,0.3879150429999999,0.228562813,0.4870906284999999,0.228562813,0.3879150429999999,0.2114062
509,0.2129170064999999,0.1083779212499999,0.3268766835,0.1083779212499999,0.3268766835,0.1083779212499999,3.1420000000000003,0.23612371
210,-0.4722527179999999,-0.3970468234999999,-0.2908313575,-0.6570370829999999,-0.2908313575,-0.3970468234999999,0.0,-0.2905902
1366,-0.253575363,-0.1420056999999999,-0.1108863648499999,-0.411213956,-0.1108863648499999,-0.1420056999999999,0.0,-0.20561442
230,0.2671764915,0.1278117868,0.2778838065,0.1278117868,0.4321938535,0.0,0.2778838065,0.13187498
3092,-0.259733285,-0.447709936,-0.1044077298,-0.447709936,-0.1044077298,-3.1420000000000003,-0.1044077298,-0.26276124
4175,0.5543637809999999,0.336171954,0.7638336295,0.336171954,0.7896447905,0.0,0.84810267475,0.34891874
447,-0.1647853214999999,-0.219612422,-0.11237141775,-0.219612422,-0.11237141775,-3.1420000000000003,-0.11237141775,-0.20561442
378,-0.4879265929999999,-0.4186948789999999,-0.2857839015,-0.7107855915,-0.2857839015,-0.4186948789999999,-0.2857839015,-0.2930407
2114,-0.494494407,-0.4576837754999999,-0.2085693126999999,-0.778064019,-0.2085693126999999,-0.4609171479999999,-0.2085693126999999,-0.23128381
1800,0.7325651709999998,0.5416190105,0.731642723,0.5416190105,0.9088641235,0.5416190105,0.731642723,0.44789726
359,-0.4068531809999999,-0.2746251944999999,-0.1558291662499999,-0.7048242739999999,-0.1558291662499999,-0.2746251944999999,-0.1558291662499999,-0.24982037
246,0.4391431019999999,0.279637194,0.389137987,0.279637194,0.6039672125,0.279637194,0.389137987,0.2935885
4012,-0.2464775204999999,-0.3628155905,-0.14393564575,-0.3628155905,-0.14393564575,-3.1420000000000003,-0.14393564575,-0.251541
4159,0.554013009,0.337084312,0.7404693589999999,0.337084312,0.7897324359999999,0.0,0.79088142,0.44878805
1362,-0.4616333165,-0.6745898294999999,-0.18125500825,-0.787105702,-0.18125500825,-0.7756453237500001,0.0,-0.34089905
4258,-0.12336046805,-0.0920026888,-0.0767735847,-0.173610417,-0.0767735847,-0.0920026888,-0.0767735847,-0.20561442
2452,-0.4275029144999999,-0.5557676075000001,-0.303219379,-0.5557676075000001,-0.303219379,-3.1420000000000003,-0.303219379,-0.3932677
418,0.7119028105,0.3726860829999999,0.7370829204999999,0.3726860829999999,1.0093119205,0.0,0.7417965979999999,0.35248494
709,0.3913542925,0.252467993,0.3338203795,0.252467993,0.5369461395,0.252467993,0.3338203795,0.23663846
1050,0.356243932,0.163756992,0.585989785,0.163756992,0.585989785,0.163756992,3.1420000000000003,0.27633348
3144,-0.6349718769999999,-0.6678951195,-0.365102754,-0.914026703,-0.365102754,-0.6678951195,-0.365102754,-0.37639534
1900,0.1180395769,0.0734121864499999,0.1649323535,0.0734121864499999,0.1649323535,0.0734121864499999,3.1420000000000003,0.14989677
3584,0.4192172445,0.1947011084999999,0.3078207915,0.1947011084999999,0.6512512850000001,0.0,0.3078207915,0.21543479
271,0.4505906699999999,0.2915089515,0.574076059,0.2915089515,0.6155135635000001,0.2915089515,0.5967617042500001,0.22278887
1814,0.7302196885,0.51552486,0.9444248695,0.51552486,0.9444248695,0.51552486,3.1420000000000003,0.52889186
1719,-0.4848563739999999,-0.6471958305,-0.2860427585,-0.7050437005000001,-0.2860427585,-0.70591182975,-0.2860427585,-0.3936611
3464,-0.5194305895,-0.7601031715,-0.2033503412,-0.8574287569999999,-0.2033503412,-0.8928116105000001,0.0,-0.3950674
286,-0.550471988,-0.8175918325000001,-0.2134999302999999,-0.909706015,-0.2134999302999999,-0.95650415525,-0.2134999302999999,-0.32405773
1020,-0.8988868664999998,-0.9718907685,-0.5857440795000001,-1.1560780955000003,-0.5857440795000001,-0.9774648185000002,-0.5857440795000001,-0.48778132
239,0.450179958,0.21528744,0.593911504,0.21528744,0.687448998,0.21528744,0.6905025852499999,0.20362058
4673,-0.2088436515,-0.2709584674999999,-0.149625015,-0.2709584674999999,-0.149625015,-3.1420000000000003,-0.149625015,-0.20561442
3238,-0.4453166484999999,-0.3665506065,-0.2730372865,-0.622783499,-0.2730372865,-0.3665506065,-0.2730372865,-0.30181777
4645,0.2870134275,0.1800557725,0.29177514,0.1800557725,0.407765815,0.0,0.29177514,0.2246741
3030,0.2335194445,0.117229783,0.1428312565,0.117229783,0.3604609039999999,0.0,0.1428312565,0.20887142
2198,0.353053184,0.232104079,0.4810183385,0.232104079,0.4810183385,0.232104079,3.1420000000000003,0.23602524
4494,-0.259818348,-0.1552357477499999,-0.11314090415,-0.4219151095,-0.11314090415,-0.1552357477499999,0.0,-0.20561442
4414,-0.179898305,-0.300590724,-0.0764723946,-0.300590724,-0.0764723946,-3.1420000000000003,-0.0764723946,-0.2617933
4293,1.99186371,1.725131502,2.273870075,1.725131502,2.273870075,1.5120860225,2.3500627425,1.1193428
1757,0.6473107725,0.325426898,0.9064506435,0.325426898,0.9301906555,0.323334598,1.1257281765000002,0.37544096
2462,0.3065362834999999,0.14427414425,0.211570488,0.14427414425,0.500099442,0.14427414425,0.211570488,0.24677417
959,-0.2848102065000001,-0.2841514625,-0.1982821704999999,-0.3803396165,-0.1982821704999999,-0.2841514625,-0.1982821704999999,-0.28800178
662,0.452897163,0.2909435609999999,0.4062995179999999,0.2909435609999999,0.6194418355,0.2909435609999999,0.4062995179999999,0.24098608
4057,0.314344013,0.1599787558,0.3303945905,0.1599787558,0.48226595,0.1599787558,0.3303945905,0.21729082
742,-0.469354245,-0.718955645,-0.182396483,-0.8021506585000001,-0.182396483,-0.87453467125,0.0,-0.28819513
4425,0.472298647,0.3308299815,0.439032641,0.3308299815,0.6265005980000001,0.3308299815,0.439032641,0.29130822
328,0.6087476175,0.3036916129999999,0.639782989,0.3036916129999999,0.8923087179999998,0.3036916129999999,0.6477079564999999,0.2502396
4274,0.1651570203,0.0790399504,0.0942609825999999,0.0790399504,0.263251317,0.0790399504,0.0942609825999999,0.03977031
1583,-0.3190804305,-0.2617492915,-0.2257844995,-0.4171578114999999,-0.2257844995,-0.2617492915,-0.2257844995,-0.22663353
710,-0.4288194675,-0.353981718,-0.16845329145,-0.7336771645000001,-0.16845329145,-0.353981718,-0.16845329145,-0.22168535
3920,0.3273876425,0.23120159,0.3336083925,0.23120159,0.4333581575,0.23120159,0.3336083925,0.24995351
5044,-0.2631425094999999,-0.2402708069999999,-0.1611346135,-0.378932346,-0.1611346135,-0.2402708069999999,-0.1611346135,-0.20561442
264,0.393182413,0.2566246235,0.4506728375000001,0.2566246235,0.5362417325000001,0.2566246235,0.45305787875,0.30513915
159,-0.3106418784999999,-0.307600194,-0.2180930029999999,-0.412928112,-0.2180930029999999,-0.307600194,-0.2180930029999999,-0.20561442
4489,-0.293101106,-0.29550222,-0.2099298559999999,-0.380622868,-0.2099298559999999,-0.29550222,0.0,-0.20561442
4405,0.1406084507999999,0.07212385965,0.2139543135,0.07212385965,0.2139543135,0.07212385965,3.1420000000000003,0.20232075
1056,-0.439846436,-0.6184247190000001,-0.18197017165,-0.7011669715,-0.18197017165,-0.7734781775,-0.18197017165,-0.27896857
1627,0.3906539724999999,0.1740486467,0.3030682305,0.1740486467,0.646653466,0.1740486467,0.3030682305,0.2286815
4575,0.312535963,0.1493943595,0.3344594485,0.1493943595,0.4906420609999999,0.1493943595,0.33509981,0.22954324
4281,-0.196140127,-0.1542113445,-0.1395696255,-0.2573718565,-0.1395696255,-0.1542113445,-0.1395696255,-0.06912496
9,-0.1213149926999999,-0.0941054907499999,-0.03321729845,-0.215390277525,-0.03321729845,-0.0941054907499999,-0.03321729845,-0.20561442
4732,0.311449956,0.222228177,0.2591965064999999,0.222228177,0.409555983,0.222228177,0.2591965064999999,0.22828221
2694,-0.160344844,-0.2022706935,-0.1200178200999999,-0.2022706935,-0.1200178200999999,-3.1420000000000003,-0.1200178200999999,-0.20561442
2706,0.2148231404999999,0.1400954208499999,0.192842691,0.1400954208499999,0.2941295365,0.1400954208499999,0.192842691,0.21177068
3359,-0.3746240099999999,-0.3150663735,-0.26625264,-0.4879179035000001,-0.26625264,-0.3150663735,-0.26625264,-0.28117985
248,0.274549495,0.1993443469999999,0.2732782925,0.1993443469999999,0.353449623,0.0,0.2732782925,0.22841758
3549,-0.422528637,-0.339914543,-0.2589069905,-0.593377833,-0.2589069905,-0.339914543,-0.2589069905,-0.27656126
1586,0.444117797,0.283962182,0.566327813,0.283962182,0.6096234115,0.0,0.59556643425,0.2797143
3917,0.654237736,0.4812443705000001,0.6327717165,0.4812443705000001,0.819392919,0.4812443705000001,0.6327717165,0.23654905
2533,0.2180542725,0.10751801375,0.172168452,0.10751801375,0.3468310529999999,0.10751801375,0.172168452,0.1659171
1767,-0.8790369590000001,-1.014928865,-0.4284000055,-1.281533168,-0.4284000055,-1.0204670575,-0.4284000055,-0.47805882
4659,0.4851688975000001,0.3516343865,0.4518294115,0.3516343865,0.6216584330000001,0.3516343865,0.4518294115,0.27453178
3532,-0.160885556,-0.2622101119999999,-0.0726490445,-0.2622101119999999,-0.0726490445,-3.1420000000000003,-0.0726490445,-0.20561442
4529,-0.145248078,-0.11542208235,-0.0931057080499999,-0.201840996,-0.0931057080499999,-0.11542208235,0.0,-0.20561442
4522,0.1630779433,0.07613959355,0.2572036025,0.07613959355,0.2572036025,0.07613959355,3.1420000000000003,0.20187157
977,0.371832192,0.1800684129999999,0.4579964224999999,0.1800684129999999,0.5765813615,0.1800684129999999,0.4940406905,0.24459237
4524,-0.417918684,-0.361967696,-0.2467008435,-0.6113765455,-0.2467008435,-0.361967696,-0.2467008435,-0.29840845
3587,0.2025624145,0.10687615955,0.306462847,0.10687615955,0.306462847,0.10687615955,3.1420000000000003,0.29144728
4608,-0.208896017,-0.1615226874499999,-0.08866910135,-0.341695674,-0.08866910135,-0.1615226874499999,-0.08866910135,-0.20561442
289,-0.2918039094999999,-0.2829226085,-0.181460304,-0.40985627,-0.181460304,-0.2829226085,0.0,-0.20561442
1598,-0.324768411,-0.345499596,-0.223133269,-0.437391245,-0.223133269,-0.345499596,-0.223133269,-0.2304491
3607,0.428476772,0.2740764864999999,0.516497308,0.2740764864999999,0.588896839,0.2740764864999999,0.5259935602500001,0.33490825
1856,-0.2353663789999999,-0.202292104,-0.09777819425,-0.4008436635,-0.09777819425,-0.202292104,-0.09777819425,-0.20561442
3045,-0.5247957415,-0.495771942,-0.3048854719999999,-0.7663977925000001,-0.3048854719999999,-0.495771942,-0.3048854719999999,-0.36862284
221,-0.2937863805,-0.2465776465,-0.2067580829999999,-0.3897862995,-0.2067580829999999,-0.2465776465,-0.2067580829999999,-0.20561442
3196,-0.2594625075,-0.244702646,-0.1801952344999999,-0.3466376995,-0.1801952344999999,-0.244702646,-0.1801952344999999,-0.22557409
1890,0.172326425,0.08732013165,0.12303724475,0.08732013165,0.264212548,0.08732013165,0.12303724475,0.19958445
3758,0.5378865239999999,0.2422457955,0.7976327190000001,0.2422457955,0.8537591985,0.0,0.95041899125,0.25125927
3073,0.2976773535,0.2160139234999999,0.2938190065,0.2160139234999999,0.383355084,0.0,0.2938190065,0.21418655
631,-0.08107142765,-0.133673397,-0.0313214956849999,-0.133673397,-0.0313214956849999,-3.1420000000000003,-0.0313214956849999,-0.24473463
391,-0.4028098209999999,-0.508019624,-0.239019252,-0.588607674,-0.239019252,-0.5272837582500001,0.0,-0.345044
2674,-0.282473683,-0.2806218264999999,-0.1980011199999999,-0.3755972715,-0.1980011199999999,-0.2806218264999999,-0.1980011199999999,-0.30914596
942,-0.2488824284999999,-0.329798838,-0.175053564,-0.329798838,-0.175053564,-3.1420000000000003,-0.175053564,-0.20561442
3872,-0.488215325,-0.6316755334999999,-0.3472231045,-0.6316755334999999,-0.3472231045,-3.1420000000000003,-0.3472231045,-0.39156592
2819,-0.4670059199999999,-0.4094417760000001,-0.3329106739999999,-0.6046495944999999,-0.3329106739999999,-0.4094417760000001,-0.3329106739999999,-0.36908597
4757,-0.166180779,-0.2120503209999999,-0.1232087020999999,-0.2120503209999999,-0.1232087020999999,-3.1420000000000003,-0.1232087020999999,-0.20561442
4028,0.4728671964999998,0.218770394,0.357200642,0.218770394,0.768887097,0.218770394,0.357200642,0.24410841
3117,0.4811045345,0.311423544,0.611636211,0.311423544,0.6531866215,0.311423544,0.6701043392500001,0.28357702
3076,-2.78471544,-2.89079453,-2.83327679,-2.89079453,-2.66709731,-3.1420000000000003,-2.83327679,-1.4086863
4268,0.1549408574999999,0.08444681685,0.1114128178,0.08444681685,0.230497293,0.08444681685,0.1114128178,0.2079167
3610,0.5556841765,0.3346648155,0.5017107155,0.3346648155,0.7930669445,0.3346648155,0.5017107155,0.29044193
105,0.383533421,0.2804144235,0.429562443,0.2804144235,0.4910142145,0.2804144235,0.429562443,0.28409052
1059,-1.092491974,-1.202569253,-0.8458716025000002,-1.2982847484999998,-0.8458716025000002,-1.2080798229999998,0.0,-0.6533591
1619,-0.330213717,-0.1984847875,-0.1301148207999999,-0.5738466640000001,-0.1301148207999999,-0.1984847875,-0.1301148207999999,-0.20561442
720,0.3429274375,0.251664767,0.3515348554999999,0.251664767,0.438468298,0.251664767,0.3515348554999999,0.2221547
2031,0.285619361,0.2021614474999999,0.2411015955,0.2021614474999999,0.3772370065,0.2021614474999999,0.2411015955,0.24147755
960,-0.1419146428,-0.2549337783,-0.0446468255699999,-0.2549337783,-0.0446468255699999,-3.1420000000000003,-0.0446468255699999,-0.20561442
3616,0.1305515075499999,0.08640783955,0.176701446,0.08640783955,0.176701446,0.08640783955,3.1420000000000003,0.21691212
2187,-0.5025704129999999,-0.4662450345,-0.3060994754999999,-0.700548943,-0.3060994754999999,-0.4662450345,-0.3060994754999999,-0.3242466
2204,-0.2440627189999999,-0.4012030635,-0.1023570702,-0.4012030635,-0.1023570702,-3.1420000000000003,-0.1023570702,-0.20561442
4485,-0.7775917555,-1.000121435,-0.5024604165,-1.0129973355000002,-0.5024604165,-1.1559386845,-0.4921365332499999,-0.39404237
4232,0.949383183,0.6838399129999999,1.07891909,0.6838399129999999,1.1904572754999998,0.6838399129999999,1.0830292,0.53091586
1084,-0.9395446905,-1.1510828395,-0.4474906339999999,-1.452769404,-0.4474906339999999,-1.1510828395,-0.444967644,-0.42887023
4298,-0.311062233,-0.2540737545,-0.219448334,-0.4074171789999999,-0.219448334,-0.2540737545,-0.219448334,-0.20561442
4482,0.2496071905,0.11967195035,0.2151061325,0.11967195035,0.4029732904999999,0.11967195035,0.2151061325,0.10623619
2854,-0.3291220375,-0.271577868,-0.234079651,-0.428970418,-0.234079651,-0.271577868,-0.234079651,-0.23222849
2246,0.441922201,0.326390036,0.5614916575,0.326390036,0.5614916575,0.326390036,3.1420000000000003,0.29241514
1313,-0.302315745,-0.1901032835,-0.1245014939,-0.5193236635,-0.1245014939,-0.1901032835,-0.1245014939,-0.22073367
1721,-0.7351356790000001,-0.79264858,-0.504718757,-0.9604042425,-0.504718757,-0.7939445274999999,-0.504718757,-0.42665893
187,0.1595205799999999,0.09307297125,0.2304788405,0.09307297125,0.2304788405,0.09307297125,3.1420000000000003,0.16625388
1915,0.2961378659999999,0.1935282575,0.2879932175,0.1935282575,0.405358062,0.1935282575,0.2879932175,0.23792061
1695,-1.1589900165,-1.4476658305,-0.7349502629999999,-1.6002671315,-0.7176248879999998,-1.4663880905,-0.7291992055,-0.5628588
1360,-0.3660253249999999,-0.4238114749999999,-0.2151332835,-0.5380278955,-0.2151332835,-0.42643086425,-0.2151332835,-0.3120172
2893,0.18501549825,0.1013113502,0.27407425025,0.1013113502,0.27407425025,0.1013113502,3.1420000000000003,0.24052593
3240,0.400882798,0.18213147475,0.5301180139999999,0.18213147475,0.6563063559999999,0.18213147475,0.5848464415,0.2473546
1607,-0.260029036,-0.15331851745,-0.110813397,-0.425211272,-0.110813397,-0.15331851745,-0.110813397,-0.20561442
3834,-0.6390588774999999,-0.6118161489999999,-0.3966426425,-0.864535487,-0.3966426425,-0.6118161489999999,-0.3966426425,-0.39960763
3810,0.3172607145,0.14758398825,0.3783330459999999,0.14758398825,0.520534841,0.14758398825,0.3809830214999999,0.24087209
4652,-0.367461184,-0.4118176839999999,-0.2528572825,-0.494596973,-0.2528572825,-0.4118176839999999,-0.2528572825,-0.27368376
2822,0.2642961159999999,0.194109571,0.2573089849999999,0.194109571,0.3379315539999999,0.194109571,0.2573089849999999,0.19020298
2515,0.6156374134999999,0.3069914755,0.648774683,0.3069914755,0.8965123110000001,0.3069914755,0.6617913155,0.26310483
940,-0.5393270204999999,-0.4795564709999999,-0.309808808,-0.7868613164999999,-0.309808808,-0.4795564709999999,-0.309808808,-0.35435766
1575,0.5454829715,0.2454287815,0.5621879030000001,0.2454287815,0.8623387835,0.0,0.5659720105000001,0.2722431
4092,-0.3086026149999999,-0.3318656335,-0.183144987,-0.452162164,-0.183144987,-0.3318656335,0.0,-0.20561442
924,-0.4943953579999999,-0.4133159365,-0.196396693,-0.8210314745,-0.196396693,-0.4133159365,-0.196396693,-0.24888709
2269,0.4129153874999999,0.2089848027,0.6252824560000001,0.2089848027,0.6252824560000001,0.2089848027,3.1420000000000003,0.32924193
