Participant,Trigger,Condition,Building,Left_Right,accurate_pointing,accurate_gaze,T_detection,T_pointing,T_action,T_conf,length_point,length_gaze,sum_length_gazeb,sum_length_gazem,sum_length_gazec,frequency_point,frequency_b,frequency_m,frequency_c,pointed_or_not,accurate_fused
68,35,2,10,0,0,0,8.4,3.6,-4.8,1.7,3.1,1,0,0,1,1,0,0,1,1,0
68,36,2,0,0,1,0,,1.8,,,4.3,,,,,1,,,,1,0
68,37,2,10,0,1,1,3.3,2.8,-0.5,7.9,3.1,3.2,0,2.4,0.8,1,0,2,1,1,1
68,38,2,2,0,1,1,4.1,1.6,-2.5,0.8,3.2,3.6,0,0.4,3.2,1,0,1,5,1,1
68,39,2,3,0,1,0,11.9,1.8,-10.1,5.5,4.6,2.5,0,0,2.5,1,0,0,1,1,0
68,40,2,8,0,1,0,5.2,1.1,-4.1,1.2,2.9,5.1,0,0,5.1,1,0,0,3,1,0
68,41,2,0,0,1,0,13.7,1.7,-12,8.3,3.7,0.8,0,0,0.8,1,0,0,1,1,0
68,42,2,3,1,1,0,,4.6,,,3.8,,,,,1,,,,1,0
68,43,2,8,1,0,0,,,,,,,,,,1,,,,0,0
68,44,2,6,1,0,0,,2.8,,,3.2,,,,,1,,,,1,0
68,45,2,7,1,0,1,6.6,6.7,0.1,2.8,0.4,2.3,0.6,0,1.7,1,1,0,2,1,0
68,46,2,0,1,1,1,2,6.7,4.7,,1.9,5,5,0,0,1,4,0,0,1,1
68,47,2,9,1,1,1,3.1,2.5,-0.6,,2.8,1,0,1,0,1,0,1,0,1,1
68,48,2,3,1,0,0,1.6,,,,,,,,,1,,,,0,0
68,49,3,0,0,1,1,,,,,0.9,7.3,0,0,7.3,1,0,0,6,1,1
68,50,3,9,0,1,1,1.8,1.4,-0.4,4.8,2.3,3.5,0,2.3,1.2,1,0,2,2,1,1
68,51,3,11,1,0,0,10.6,,,,,,,,,1,,,,0,0
68,52,3,0,1,0,0,2.5,,,,,,,,,1,,,,0,0
68,53,3,3,1,0,0,2.1,,,,,,,,,1,,,,0,0
68,54,3,1,0,1,1,0.9,2.3,1.4,4.6,0.5,11.9,6,0,5.9,1,1,0,3,1,1
68,55,3,0,1,1,1,0.3,5,4.7,5.3,0.4,5.7,5.2,0,0.5,1,1,0,1,1,1
68,56,3,3,0,1,1,1.5,2.4,0.9,1.2,0.6,5.7,1.1,0,4.6,1,1,0,4,1,1
68,57,3,11,0,1,1,1.3,3.2,1.9,1.2,5.1,11.4,5.9,1.1,4.4,1,2,2,2,1,1
68,58,3,1,0,1,1,2.3,2.2,-0.1,2,3.4,5.5,0.6,1,3.9,1,1,2,3,1,1
68,59,3,7,0,1,1,0.5,2.7,2.2,3.2,4.2,12,2.9,5.7,3.4,1,2,3,2,1,1
68,60,3,10,0,1,1,3.8,4,0.2,0.8,1.1,2.1,0.5,0.5,1.1,1,1,1,2,1,1
68,61,3,0,0,1,1,0.3,2.1,1.8,3.9,2.8,9.1,3.3,2.1,3.7,1,2,1,2,1,1
68,62,3,10,0,0,1,3.7,1.6,-2.1,6.2,2.6,3.2,0,2.4,0.8,1,0,1,1,1,1
68,63,3,6,1,0,0,1.1,,,,,,,,,1,,,,0,0
68,64,3,7,1,1,1,0.2,5.6,5.4,8.2,0.5,4.5,1.4,0,3.1,1,3,0,1,1,1
68,65,3,0,1,1,1,3.2,2.1,-1.1,1.3,3.7,4.1,0,1.9,2.2,1,0,3,2,1,1
68,66,3,2,0,1,1,1.6,3.9,2.3,0.9,4.4,6.8,4.6,0.9,1.3,1,2,1,2,1,1
68,67,3,3,1,1,0,1,1.8,0.8,2.1,0.5,2.2,0.6,0,1.6,1,1,0,2,1,1
68,68,3,4,1,0,0,4.2,,,,,,,,,1,,,,0,0
68,69,3,3,0,0,1,1.4,2,0.6,3.1,2.4,2.3,1,0,1.3,1,1,0,2,1,1
68,70,3,8,0,1,0,3.5,2,-1.5,1.1,0.4,3.8,0,0,3.8,1,0,0,7,1,1
68,71,3,6,1,0,0,0.2,,,,,,,,,1,,,,0,0
68,72,3,4,1,0,0,1.2,,,,,,,,,1,,,,0,0
68,73,4,9,0,1,1,2.4,1.5,-0.9,10.8,1.9,9.6,0,9,0.6,1,0,2,1,1,1
68,74,4,2,0,1,1,1.2,2.7,1.5,5.8,2.9,5.6,0.4,3.8,1.4,1,1,2,2,1,1
68,75,4,6,1,1,1,1.2,2.3,1.1,11.3,0.7,4.3,3.6,0,0.7,1,2,0,1,1,1
68,76,4,4,1,1,1,1.3,4,2.7,3.1,3.9,6.2,4.7,0.8,0.7,1,2,1,1,1,1
68,77,4,9,1,1,1,0,1.7,1.7,3.1,5.6,7.4,5.8,0.5,1.1,1,2,1,1,1,1
68,78,4,10,0,1,1,2.1,3.7,1.6,1.7,0.7,6.9,0.4,0,6.5,1,1,0,5,1,1
68,79,4,8,1,0,0,0,,,,,,,,,1,,,,0,0
68,80,4,1,1,1,1,0.8,1.7,0.9,1,0.4,3.2,1.6,0,1.6,1,1,0,2,1,1
68,81,4,5,1,1,1,0.6,1.6,1,6.5,2.8,4.2,2.4,1,0.8,1,1,1,1,1,1
68,82,4,11,0,0,0,0.4,,,,,,,,,1,,,,0,0
68,83,4,5,0,1,1,0.1,1.1,1,1.2,0.5,9.3,2.5,0,6.8,1,1,0,3,1,1
68,84,4,10,0,0,0,2.1,,,,,,,,,1,,,,0,0
68,85,4,6,0,1,1,0.4,2.2,1.8,3.7,3.8,11.1,4.2,3.7,3.2,1,1,1,3,1,1
68,86,4,4,0,0,0,1.2,,,,,,,,,1,,,,0,0
68,87,4,8,0,0,0,3.3,,,,,,,,,1,,,,0,0
68,88,4,3,0,0,0,3.4,2,-1.4,0.8,0.6,3.6,0,0,3.6,1,0,0,4,1,0
68,89,4,0,0,1,1,0.7,3.8,3.1,0.6,1.4,12.2,4.4,0,7.8,1,1,0,4,1,1
68,90,4,2,0,1,1,3.4,6.6,3.2,2.7,4.6,9.4,6.3,2.6,0.5,1,2,1,1,1,1
68,91,4,11,1,1,1,1,2,1,,0.9,3.2,3.2,0,0,1,1,0,0,1,1
68,92,4,4,1,0,0,0.9,,,,,,,,,1,,,,0,0
68,93,4,7,1,0,1,0.8,1.8,1,2.5,0.8,7.6,2.5,0,5.1,1,1,0,2,1,1
68,94,4,8,1,1,1,,1.2,,,0.6,,,,,1,,,,1,1
68,95,4,3,0,0,0,2.8,1.2,-1.6,8,1.3,6.1,0,5.3,0.8,1,0,1,1,1,0
68,96,4,0,1,0,0,0.3,,,,,,,,,1,,,,0,0
68,97,5,2,0,0,0,2.1,,,,,,,,,1,,,,0,0
68,98,5,0,0,1,1,1.1,1.3,0.2,0.7,2.4,9.2,1.5,0.6,7.1,1,1,1,4,1,1
68,99,5,9,0,1,1,0.4,2.1,1.7,0.7,4.2,4.3,0.8,0.7,2.8,1,1,1,3,1,1
68,100,5,10,0,1,1,6.6,2.4,-4.2,0.6,5.9,2.8,0,0.9,1.9,1,0,2,3,1,1
68,101,5,5,1,1,1,0.4,12.7,12.3,,2.3,4.3,4.3,0,0,1,4,0,0,1,1
68,102,5,11,0,1,1,0,2.3,2.3,,5.5,2.6,2.1,0.5,0,1,2,1,0,1,1
68,103,5,0,0,1,1,0.3,1.4,1.1,1.8,6.4,10.1,4.2,2.4,3.5,1,1,1,3,1,1
68,104,5,10,1,1,0,9.8,2.2,-7.6,7.2,0.4,0.8,0,0,0.8,1,0,0,1,1,0
68,105,5,9,0,1,1,1.1,0.9,-0.2,3.1,5.7,7.5,0.7,3,3.8,1,1,3,3,1,1
68,106,5,10,0,1,1,0.6,1.4,0.8,2.7,0.8,1.4,0.9,0,0.5,1,1,0,1,1,1
68,107,5,2,0,1,1,2,2.9,0.9,1.4,3.9,6.2,3.8,1.3,1.1,1,1,1,2,1,1
68,108,5,6,0,1,1,0.2,2.2,2,3.6,1.2,9.9,6.7,0,3.2,1,1,0,3,1,1
68,109,5,9,0,0,1,0.5,1.6,1.1,1.3,3.2,4.2,1.3,0.4,2.5,1,1,1,3,1,1
68,110,5,7,0,1,1,0.6,1.4,0.8,6.2,4.3,3.5,2.4,0.6,0.5,1,1,1,1,1,1
68,111,5,2,1,1,1,0,2.4,2.4,,4.4,5.8,5.4,0.4,0,1,2,1,0,1,1
68,112,5,4,0,0,1,1.6,2.3,0.7,1.9,4.8,7.8,2.2,0.7,4.9,1,1,1,2,1,1
68,113,5,3,0,1,1,0.9,1.4,0.5,7.2,5,4.3,0.8,2.5,1,1,1,1,1,1,1
68,114,5,8,0,1,0,0.6,2.7,2.1,0.6,5.2,5.4,1.6,0,3.8,1,1,0,2,1,0
68,115,5,2,0,1,1,0.9,2.3,1.4,3,6.3,4.7,3.5,0.8,0.4,1,1,1,1,1,1
68,116,5,7,1,1,1,2.4,2.2,-0.2,2.5,0.7,1,0.5,0,0.5,1,1,0,1,1,1
68,117,5,1,1,1,1,0.7,3.1,2.4,,4.8,4.8,2.1,2.7,0,1,2,2,0,1,1
68,118,5,11,0,1,1,1,2,1,6.9,5,5.6,4.6,0.5,0.5,1,1,1,1,1,1
68,119,5,2,0,1,1,4.6,2,-2.6,6.3,3.1,1.9,0,1,0.9,1,0,1,1,1,1
68,120,5,3,1,1,1,1.9,1.6,-0.3,0.4,0.5,1.9,0.4,0,1.5,1,1,0,2,1,1
69,1,1,2,1,1,1,1.1,4.6,3.5,0.8,2.3,8.6,2.8,0.7,5.1,1,3,1,4,1,1
69,2,1,7,0,0,1,11.3,3.9,-7.4,5.5,1.9,0.5,0,0,0.5,1,0,0,1,1,1
69,3,1,1,1,1,1,1.4,4.3,2.9,,3.2,5,2.2,2.8,0,1,3,2,0,1,1
69,4,1,3,0,0,1,1,3.7,2.7,3.1,2.6,1.3,0.5,0,0.8,1,1,0,1,1,1
69,5,1,6,0,0,0,1.4,7.9,6.5,,0.6,1.4,1.4,0,0,1,2,0,0,1,0
69,6,1,5,0,0,1,2.8,5.3,2.5,2.6,1.8,2.2,1.8,0,0.4,1,2,0,1,1,1
69,7,1,2,0,0,1,0.5,3.2,2.7,,5.3,3,2.3,0.7,0,1,2,1,0,1,1
69,8,1,9,0,0,1,10.5,2.3,-8.2,2.7,8.9,3.2,0,2.6,0.6,1,0,2,1,1,1
69,9,1,4,0,0,1,3,2.3,-0.7,1.2,7.2,4.4,0,2.6,1.8,1,0,3,1,1,1
69,10,1,7,0,0,1,2.9,2.1,-0.8,3.7,4.6,1.3,0,0.8,0.5,1,0,2,1,1,1
69,11,1,11,0,0,0,0.7,,,,,,,,,1,,,,0,0
69,12,1,8,0,1,0,1.1,2.2,1.1,,9.3,0.5,0.5,0,0,1,1,0,0,1,0
69,13,1,6,0,1,1,5.5,3.7,-1.8,3.7,6.1,2.2,0,1.4,0.8,1,0,3,1,1,1
69,14,1,8,0,0,1,4.1,2,-2.1,,11.9,2.3,0,2.3,0,1,0,4,0,1,1
69,15,1,4,0,1,1,6.2,2.4,-3.8,,11.2,1.5,0,1.5,0,1,0,2,0,1,1
69,16,1,5,0,1,1,8,2.7,-5.3,,9,2.6,0,2.6,0,1,0,2,0,1,1
69,17,1,2,0,1,1,7.1,5.2,-1.9,,10.8,1.1,0,1.1,0,1,0,2,0,1,1
69,18,1,7,1,1,1,9.9,3.5,-6.4,1.1,5.3,0.4,0,0,0.4,1,0,0,1,1,1
69,19,1,0,0,1,1,8.7,2.8,-5.9,,8.5,0.4,0,0.4,0,1,0,1,0,1,1
69,20,1,10,1,1,1,9.2,4.6,-4.6,3.4,4.8,1.3,0,0.4,0.9,1,0,1,1,1,1
69,21,1,3,1,1,1,1.9,3.6,1.7,,11.2,5,2.1,2.9,0,1,1,4,0,1,1
69,22,1,5,0,0,1,0.6,2.9,2.3,,11.9,5,0.4,4.6,0,1,1,5,0,1,1
69,23,1,8,1,1,1,0.9,2.8,1.9,,13.9,2.6,0.8,1.8,0,1,1,2,0,1,1
69,24,1,9,1,1,1,0.7,3.3,2.6,,11.1,7.3,1.7,5.6,0,1,2,4,0,1,1
69,25,2,10,0,1,1,,,,,0.5,2.2,0,0,2.2,1,0,0,4,1,1
69,26,2,11,0,1,1,1.9,5.7,3.8,,8.8,2.8,0.8,2,0,1,1,3,0,1,1
69,27,2,6,0,1,1,9.5,5,-4.5,,9,2.3,0,2.3,0,1,0,4,0,1,1
69,28,2,3,1,1,1,2.3,3.8,1.5,0.3,5.3,2.6,1.2,0.7,0.7,1,2,1,1,1,1
69,29,2,11,0,0,1,1.5,3.4,1.9,,11.6,2.8,0.4,2.4,0,1,1,4,0,1,1
69,30,2,4,0,1,1,2.5,1.8,-0.7,,13.4,2,0,2,0,1,0,4,0,1,1
69,31,2,1,0,1,1,0,2,2,,11.8,7.5,1.5,6,0,1,3,8,0,1,1
69,32,2,9,0,1,1,0.3,1.8,1.5,,12.4,3.8,1.9,1.9,0,1,1,4,0,1,1
69,33,2,3,0,1,1,1.8,2.9,1.1,,10.9,5.3,0.5,4.8,0,1,1,8,0,1,1
69,34,2,11,0,1,1,0.5,1.8,1.3,3.1,7,3.8,0.5,1.3,2,1,1,2,2,1,1
69,35,2,10,0,0,1,6.8,2.8,-4,,4.1,0.5,0,0.5,0,1,0,1,0,1,1
69,36,2,0,0,0,1,3.3,3,-0.3,2.8,6.5,1.3,0,0.9,0.4,1,0,2,1,1,1
69,37,2,10,0,1,1,,,,,1.9,4.6,0,0,4.6,1,0,0,5,1,1
69,38,2,2,0,1,1,2.6,2.8,0.2,4.7,5.9,2.3,0.4,1.2,0.7,1,1,2,1,1,1
69,39,2,3,0,0,1,11.2,3.3,-7.9,1.6,8.6,1.9,0,1,0.9,1,0,2,1,1,1
69,40,2,8,0,1,1,9.4,2.2,-7.2,,7.5,0.8,0,0.8,0,1,0,1,0,1,1
69,41,2,0,0,0,1,1.9,2.7,0.8,0.9,10,3.3,1.4,1.5,0.4,1,1,3,1,1,1
69,42,2,3,1,1,1,1.2,2.5,1.3,,12.8,2.9,1.7,1.2,0,1,2,2,0,1,1
69,43,2,8,1,0,0,,5.4,,,4.6,,,,,1,,,,1,0
69,44,2,6,1,1,0,5.7,7.9,2.2,,4.6,0.9,0.9,0,0,1,2,0,0,1,0
69,45,2,7,1,1,1,0.1,2.1,2,,11.6,1.8,0.8,1,0,1,1,2,0,1,1
69,46,2,0,1,1,1,0.3,4.3,4,,9.8,5.1,2.1,3,0,1,2,5,0,1,1
69,47,2,9,1,1,1,0.7,3.4,2.7,0.4,1.5,2,1.2,0,0.8,1,2,0,2,1,1
69,48,2,3,1,0,0,0,,,,,,,,,1,,,,0,0
69,49,3,0,0,1,1,0.9,2,1.1,2.9,7.3,6,1.4,3.3,1.3,1,1,4,1,1,1
69,50,3,9,0,0,1,0.5,2.4,1.9,0.7,3.6,3.7,0.8,1.4,1.5,1,2,3,2,1,1
69,51,3,11,1,1,1,0.5,2.2,1.7,2.3,5.6,2.8,2.2,0,0.6,1,3,0,1,1,1
69,52,3,0,1,1,1,0.1,3.5,3.4,3.5,5.6,4.1,2,0.7,1.4,1,2,1,1,1,1
69,53,3,3,1,1,1,2.2,2.4,0.2,2.5,4.8,1.3,0.5,0,0.8,1,1,0,1,1,1
69,54,3,1,0,1,1,2.1,5.4,3.3,0.3,7.3,11.8,1.7,5.6,4.5,1,3,3,1,1,1
69,55,3,0,1,1,1,0.7,4.4,3.7,,6.3,5.7,4,1.7,0,1,3,2,0,1,1
69,56,3,3,0,0,1,4.5,2.2,-2.3,2.8,2.4,2.6,0,0.8,1.8,1,0,1,3,1,1
69,57,3,11,0,1,1,4,4.4,0.4,1.3,4.8,7.1,2.4,1.6,3.1,1,1,1,4,1,1
69,58,3,1,0,1,1,1.5,1.8,0.3,1.6,4.8,8.8,0.8,4.3,3.7,1,1,3,5,1,1
69,59,3,7,0,1,1,1.4,5.2,3.8,2.7,4,6.8,2.2,3.1,1.5,1,3,3,2,1,1
69,60,3,10,0,1,1,1.3,3.1,1.8,3.3,5.2,4.4,0.5,3,0.9,1,1,4,1,1,1
69,61,3,0,0,1,1,0.3,1.1,0.8,5,0.9,9.8,5.9,0,3.9,1,2,0,3,1,1
69,62,3,10,0,0,1,2,3.3,1.3,3.3,3.9,2.8,0.4,1.5,0.9,1,1,2,1,1,1
69,63,3,6,1,1,1,2.5,3,0.5,0.5,5.4,2.1,0.9,0.8,0.4,1,1,1,1,1,1
69,64,3,7,1,1,1,0.2,4,3.8,,5.7,3.8,1.6,2.2,0,1,2,3,0,1,1
69,65,3,0,1,1,1,0.2,2.9,2.7,1.9,4.8,6.4,3.2,2.8,0.4,1,3,4,1,1,1
69,66,3,2,0,1,1,2.8,3.9,1.1,0.5,7.6,6.4,0.9,3.6,1.9,1,1,4,3,1,1
69,67,3,3,1,1,1,0.5,0.7,0.2,2.9,0.7,3.6,1.8,0,1.8,1,1,0,3,1,1
69,68,3,4,1,1,1,0.5,3.2,2.7,3.4,9,2.9,1.4,0.9,0.6,1,2,1,1,1,1
69,69,3,3,0,0,1,1.1,1.8,0.7,2,1.7,3.1,1,0.6,1.5,1,1,1,3,1,1
69,70,3,8,0,1,1,1.8,3,1.2,2.9,7.5,4.4,0.6,3,0.8,1,1,5,1,1,1
69,71,3,6,1,1,1,0.3,4.3,4,,8.4,3.1,2.4,0.7,0,1,3,1,0,1,1
69,72,3,4,1,1,1,0.3,3.3,3,3.3,4.7,3.5,1.6,1.1,0.8,1,2,1,1,1,1
69,73,4,9,0,0,1,0.3,10.1,9.8,,4.9,8.7,7.8,0.9,0,1,4,2,0,1,1
69,74,4,2,0,0,1,0.1,2.4,2.3,0.7,6.4,8.2,1.8,4.1,2.3,1,2,4,4,1,1
69,75,4,6,1,1,1,0.3,3.4,3.1,5.5,1.8,8.2,3.5,2.7,2,1,2,1,3,1,1
69,76,4,4,1,1,1,0.1,0.3,0.2,2.7,1.9,10.8,0.8,3.3,6.7,1,1,1,5,1,1
69,77,4,9,1,1,1,1.6,2.3,0.7,1.2,5.8,7,1.8,2.9,2.3,1,1,3,2,1,1
69,78,4,10,0,0,1,0.3,10.8,10.5,,4.2,4.3,3.7,0.6,0,1,5,1,0,1,1
69,79,4,8,1,1,1,0.4,4.7,4.3,2.1,2.6,6.6,3.8,0,2.8,1,2,0,4,1,1
69,80,4,1,1,1,1,1.2,1.9,0.7,0.7,4,6.4,1.5,1.9,3,1,2,2,3,1,1
69,81,4,5,1,1,1,3,8.6,5.6,0.5,1.8,2.6,1.8,0,0.8,1,3,0,1,1,1
69,82,4,11,0,1,1,2,2.9,0.9,2.7,3.3,4.6,1,0.9,2.7,1,1,2,3,1,1
69,83,4,5,0,1,1,2.7,1.7,-1,6.6,5.7,3.6,0,3,0.6,1,0,2,1,1,1
69,84,4,10,0,0,1,1.4,2.6,1.2,1.3,4,2.4,0.5,0,1.9,1,1,0,3,1,1
69,85,4,6,0,1,1,,,,,0.6,8.7,0,0,8.7,1,0,0,8,1,1
69,86,4,4,0,1,1,1.1,1.4,0.3,0.6,9,5.9,0.9,2.9,2.1,1,2,3,2,1,1
69,87,4,8,0,1,1,0.7,0.8,0.1,0.7,0.6,6.8,1.1,0,5.7,1,1,0,7,1,1
69,88,4,3,0,0,1,1,1.9,0.9,3.8,4.4,2.1,0.9,0.5,0.7,1,1,1,1,1,1
69,89,4,0,0,0,1,1.7,2.5,0.8,0.8,6.3,6.7,0.7,4.4,1.6,1,1,4,3,1,1
69,90,4,2,0,1,1,1.3,7.1,5.8,,8,8.8,4.7,4.1,0,1,4,4,0,1,1
69,91,4,11,1,1,1,2.3,3.3,1,,5.2,4,1.1,2.9,0,1,1,4,0,1,1
69,92,4,4,1,1,1,0.6,3.1,2.5,0.8,6.7,9.3,3.4,2.8,3.1,1,2,5,2,1,1
69,93,4,7,1,1,1,3.2,2.2,-1,0.4,7.9,4.9,0,4.4,0.5,1,0,8,1,1,1
69,94,4,8,1,1,1,0.3,3,2.7,1.8,6,4.6,1.4,2.7,0.5,1,2,4,1,1,1
69,95,4,3,0,0,0,0.5,,,,,,,,,1,,,,0,0
69,96,4,0,1,1,1,1.5,1.9,0.4,1.1,5.4,6.2,0.5,3.7,2,1,1,3,3,1,1
69,97,5,2,0,0,1,1,4.8,3.8,1.2,3.9,7.3,3,1.4,2.9,1,3,2,5,1,1
69,98,5,0,0,0,1,1.8,4.1,2.3,0.7,3.1,11.9,2.2,1.8,7.9,1,2,1,4,1,1
69,99,5,9,0,0,1,0.8,2.2,1.4,1.7,6.5,9.4,2.4,3.4,3.6,1,2,3,6,1,1
69,100,5,10,0,0,0,1.8,4.3,2.5,2.4,0.4,6,0.4,0.5,5.1,1,1,1,5,1,0
69,101,5,5,1,1,1,3,11.1,8.1,0.7,2.7,5.1,2.7,1.4,1,1,2,2,1,1,1
69,102,5,11,0,0,1,2.9,2.7,-0.2,0.7,2,5.8,1.7,0,4.1,1,1,0,6,1,1
69,103,5,0,0,0,1,1.1,2.9,1.8,1,3.9,10.5,6.5,0,4,1,1,0,6,1,1
69,104,5,10,1,1,1,3.8,5.2,1.4,2.8,4.2,1.9,0.8,0.5,0.6,1,1,1,1,1,1
69,105,5,9,0,0,1,0.7,3.6,2.9,1.8,0.6,7.9,5,0,2.9,1,3,0,4,1,1
69,106,5,10,0,0,1,2.1,4,1.9,3.6,0.4,5,3.2,0,1.8,1,2,0,2,1,1
69,107,5,2,0,0,1,1.3,3.9,2.6,2.4,2.8,3.8,0.6,1.1,2.1,1,1,2,3,1,0
69,108,5,6,0,0,0,1.5,,,,,,,,,1,,,,0,0
69,109,5,9,0,0,1,1.2,2.3,1.1,5.6,3.7,4.1,2.8,0,1.3,1,1,0,2,1,1
69,110,5,7,0,0,1,0.9,2.5,1.6,2.2,6.4,3.8,0.4,1.8,1.6,1,1,2,2,1,1
69,111,5,2,1,1,1,0.4,3.2,2.8,,6.8,1.9,0.9,1,0,1,1,2,0,1,1
69,112,5,4,0,0,1,4.2,5,0.8,1.7,0.9,7.1,1.8,0,5.3,1,1,0,5,1,1
69,113,5,3,0,0,1,1.7,3.6,1.9,7.8,3.2,6.5,2.7,1.6,2.2,1,1,2,2,1,1
69,114,5,8,0,0,1,2.5,8,5.5,1.2,0.6,9.3,3.2,0,6.1,1,3,0,4,1,1
69,115,5,2,0,0,1,1.1,4.5,3.4,1.4,0.4,7.5,1.9,0,5.6,1,3,0,6,1,1
69,116,5,7,1,1,0,15.9,3,-12.9,8.7,4.2,0.9,0,0,0.9,1,0,0,1,1,0
69,117,5,1,1,1,1,0.4,4.4,4,,9.4,8.8,2.6,6.2,0,1,4,3,0,1,1
69,118,5,11,0,1,0,1,4,3,3.1,2.4,3.1,0.5,0,2.6,1,1,0,3,1,1
69,119,5,2,0,0,0,0,,,,,,,,,1,,,,0,0
69,120,5,3,1,1,0,3.7,2.8,-0.9,0.4,0.5,0.8,0,0,0.8,1,0,0,2,1,1
71,1,1,2,1,0,0,0.8,13.1,12.3,,2.8,3.4,3.4,0,0,1,7,0,0,1,0
71,2,1,7,0,0,1,0,,,,,,,,,1,,,,0,1
71,3,1,1,1,0,0,1.6,13.3,11.7,,4.8,2.6,2.6,0,0,1,4,0,0,1,0
71,4,1,3,0,0,1,0.2,,,,,,,,,1,,,,0,0
71,5,1,6,0,0,1,2.4,2,-0.4,6,1.3,3.1,0,1.5,1.6,1,0,1,2,1,1
71,6,1,5,0,0,1,0,,,,,,,,,1,,,,0,0
71,7,1,2,0,1,1,0.3,0.8,0.5,0.4,1.9,5.2,0.8,0.7,3.7,1,1,1,4,1,1
71,8,1,9,0,1,1,9.5,11.4,1.9,,2.6,3,2.2,0.8,0,1,1,1,0,1,1
71,9,1,4,0,1,1,7.4,11.2,3.8,,1.9,5,5,0,0,1,2,0,0,1,1
71,10,1,7,0,1,1,1.2,11.5,10.3,,3.3,3.3,2,1.3,0,1,3,1,0,1,1
71,11,1,11,0,1,1,2.4,11.3,8.9,,0.8,3.2,3.2,0,0,1,4,0,0,1,1
71,12,1,8,0,0,0,,,,,,,,,,1,,,,0,0
71,13,1,6,0,1,1,,,,,2.9,9.5,0,0.7,8.8,1,0,1,5,1,1
71,14,1,8,0,1,1,0,11.2,11.2,,4.3,7.5,4.6,2.9,0,1,4,1,0,1,1
71,15,1,4,0,1,1,2.5,12,9.5,,4.1,6.3,4.7,1.6,0,1,3,1,0,1,1
71,16,1,5,0,0,1,0.7,12.2,11.5,,2.9,1.1,1.1,0,0,1,1,0,0,1,1
71,17,1,2,0,0,1,0.6,,,,,,,,,1,,,,0,1
71,18,1,7,1,0,0,3.9,11.5,7.6,,3.2,1.3,1.3,0,0,1,2,0,0,1,0
71,19,1,0,0,0,1,0.1,,,,,,,,,1,,,,0,0
71,20,1,10,1,0,0,3.6,,,,,,,,,1,,,,0,0
71,21,1,3,1,0,0,4.3,14.2,9.9,,3.7,1.3,1.3,0,0,1,2,0,0,1,0
71,22,1,5,0,0,1,0.3,,,,,,,,,1,,,,0,1
71,23,1,8,1,0,0,0,,,,,,,,,1,,,,0,0
71,24,1,9,1,1,1,0.4,0.4,0,0.3,2.8,7.6,2.2,0.4,5,1,1,1,5,1,1
71,25,2,10,0,1,1,,,,,2.3,4.5,0,0,4.5,1,0,0,4,1,1
71,26,2,11,0,0,0,0,,,,,,,,,1,,,,0,0
71,27,2,6,0,1,1,1.2,1,-0.2,0.8,4.6,4.7,1.4,1.4,1.9,1,1,1,2,1,1
71,28,2,3,1,0,0,2.2,12.7,10.5,,6.2,3.2,3.2,0,0,1,3,0,0,1,0
71,29,2,11,0,1,1,0,10.4,10.4,,2.8,4.6,3.7,0.9,0,1,3,1,0,1,1
71,30,2,4,0,0,1,0.8,11.9,11.1,,4.1,5.4,5.4,0,0,1,5,0,0,1,0
71,31,2,1,0,1,1,0,3.5,3.5,1.1,0.4,12.7,4.7,0,8,1,2,0,4,1,1
71,32,2,9,0,1,1,8.3,10.9,2.6,,2.8,5.1,5.1,0,0,1,2,0,0,1,1
71,33,2,3,0,1,1,8.8,11.4,2.6,,4.3,5.6,5.6,0,0,1,1,0,0,1,1
71,34,2,11,0,1,1,1.9,13,11.1,,3,5.9,5.9,0,0,1,3,0,0,1,1
71,35,2,10,0,0,1,1,11.5,10.5,,2.6,3.4,3.4,0,0,1,3,0,0,1,1
71,36,2,0,0,0,0,2.6,,,,,,,,,1,,,,0,0
71,37,2,10,0,1,1,,,,,5.5,6.8,0,1,5.8,1,0,1,1,1,1
71,38,2,2,0,1,1,0.2,11.7,11.5,,2.2,3.5,3.5,0,0,1,6,0,0,1,1
71,39,2,3,0,1,1,3.1,10.6,7.5,,1.1,4.9,4.9,0,0,1,3,0,0,1,1
71,40,2,8,0,0,0,3.4,11.8,8.4,,1.5,1.8,1.8,0,0,1,3,0,0,1,0
71,41,2,0,0,0,0,0.2,,,,,,,,,1,,,,0,0
71,42,2,3,1,0,0,0.1,,,,,,,,,1,,,,0,0
71,43,2,8,1,0,0,0.4,,,,,,,,,1,,,,0,0
71,44,2,6,1,0,0,2.6,,,,,,,,,1,,,,0,0
71,45,2,7,1,0,0,0.7,,,,,,,,,1,,,,0,0
71,46,2,0,1,0,0,0.8,,,,,,,,,1,,,,0,0
71,47,2,9,1,1,1,0.2,13.8,13.6,,1.3,3.1,3.1,0,0,1,3,0,0,1,1
71,48,2,3,1,0,0,1.1,,,,,,,,,1,,,,0,0
71,49,3,0,0,1,1,0.4,1.5,1.1,0.4,2.9,15.6,2.7,0.4,12.5,1,1,1,8,1,1
71,50,3,9,0,0,0,1.8,,,,,,,,,1,,,,0,0
71,51,3,11,1,0,0,1.5,,,,,,,,,1,,,,0,0
71,52,3,0,1,0,1,0.5,3.9,3.4,1.4,0.6,6.8,3.6,0,3.2,1,2,0,4,1,1
71,53,3,3,1,0,0,9.7,,,,,,,,,1,,,,0,0
