participant,trigger,x,y,z,gx,gy,target,difference,side,angle_p,angle_g,l_g,l_p,cond,sgb,sgm,sgc,f_b,f_m,f_c,h_B_w,distance,dense_column,VS left,VS right,Height,DomHand,regularity,Geschlecht,regularity_updated,mrde,predict
18,5.0,-0.33026101,-0.0701447333333333,-0.2357619866666666,460.2633333333334,-189.6966666666667,15.19381236077023,-1.607898123048891,0.5,35.0,36.60789812304889,2.0,0.9,1.0,0.0,0.0,2.0,0.0,0.0,3.0,2.382352238533909,near,dense,0.0,0.0,117,2,3,1,3,,
18,6.0,-0.3662724599999999,-0.1094165133333333,-0.2460001233333333,589.2633333333333,453.3733333333333,10.76985735395736,-20.53481911775958,0.5,26.33333333333333,46.86815245109292,5.2,1.3999999999999997,1.0,0.5,0.0,4.7,1.0,0.0,2.0,1.6124491522498263,near,dense,0.0,0.0,117,2,3,1,3,,
18,7.0,-0.3740740433333333,-0.0858691533333333,-0.2320732833333333,351.93666666666667,-193.83,12.824763534450645,-2.991935716000436,0.5,25.0,27.99193571600044,0.4000000000000001,1.1,1.0,0.0,0.0,0.4000000000000001,0.0,0.0,1.0,1.5872919416266853,near,dense,0.0,0.0,117,2,3,1,3,,
18,8.0,-0.3506512933333334,-0.1122612333333333,-0.24668469,346.41333333333324,-175.15666666666667,12.975422430546928,-9.885960485468932,0.5,17.666666666666668,27.5526271521356,3.2999999999999994,0.6,1.0,0.6,0.0,2.7000000000000006,1.0,0.0,4.0,1.9902650432173512,near,dense,0.0,0.0,117,2,3,1,3,,
18,9.0,-0.3286479533333333,-0.07554869,-0.2248026566666666,462.1,-231.26,15.303883033277955,4.246019186130648,0.5,41.0,36.75398081386936,1.5,0.9,1.0,0.0,0.0,1.5,0.0,0.0,2.0,2.4086044930335144,near,dense,0.0,0.0,117,2,3,1,3,,
18,11.0,-0.2976454066666666,-0.0608532266666666,-0.2434181666666666,645.3966666666666,140.09333333333333,23.981910880027865,-7.709723908349829,0.5,42.66666666666666,50.3763905750165,3.1,0.6,1.0,0.5,0.6999999999999998,1.9,1.0,1.0,4.0,4.0590857070492445,near,dense,0.0,0.0,117,2,3,1,3,,
18,12.0,-0.3355660733333334,-0.1076912299999999,-0.2495425766666666,613.32,-280.3433333333333,13.650333594638786,-27.86451702215425,0.5,15.666666666666666,43.53118368882091,0.6,0.6999999999999998,1.0,0.0,0.0,0.6,0.0,0.0,1.0,2.098913437001554,near,dense,0.0,0.0,117,2,3,1,3,,
18,13.0,-0.3495625566666667,-0.1183057466666666,-0.2298978466666666,259.23,-171.43666666666664,10.530983022266716,-0.2850056547197977,0.5,20.33333333333333,20.61833898805313,3.4,0.6999999999999998,1.0,0.5,0.0,2.9,1.0,0.0,5.0,1.687278244081211,near,dense,0.0,0.0,117,2,3,1,3,,
18,14.0,-0.3579215033333333,-0.09860463,-0.2216699666666667,305.36,-218.64,11.715561990142705,-5.620707454352908,0.5,18.666666666666668,24.28737412101957,2.3,0.8000000000000002,1.0,0.0,1.0,1.3,0.0,1.0,2.0,1.8525349606141257,near,dense,0.0,0.0,117,2,3,1,3,,
18,15.0,-0.3397529933333333,-0.0934601566666666,-0.2276604566666666,377.9766666666667,-206.4333333333333,13.404959794564403,-6.729742093537388,0.5,23.33333333333333,30.06307542687072,1.3999999999999997,0.8000000000000002,1.0,0.0,0.0,1.3999999999999997,0.0,0.0,2.0,2.218774205730984,near,dense,0.0,0.0,117,2,3,1,3,,
18,16.0,-0.3393390166666667,-0.0605361666666666,-0.2380498533333333,494.1933333333334,-240.8933333333333,16.861253037998292,2.026749711443097,0.5,41.333333333333336,39.30658362189023,0.6,0.8000000000000002,1.0,0.0,0.0,0.6,0.0,0.0,1.0,2.8284203040488656,near,dense,0.0,0.0,117,2,3,1,3,,
18,17.0,-0.3601374033333333,-0.11425204,-0.2254694866666666,267.31666666666666,-185.03333333333333,10.648485828876275,-1.9281936908912407,0.5,19.33333333333333,21.261527024224574,0.8000000000000002,1.1,1.0,0.4000000000000001,0.0,0.4000000000000001,1.0,0.0,1.0,1.3338786899901562,near,dense,0.0,0.0,117,2,3,1,3,,
18,19.0,-0.31263259,-0.0972627266666666,-0.2453971499999999,372.26,-286.5133333333333,14.45474015507878,-0.2750564043230318,0.5,29.33333333333333,29.608389737656363,0.4000000000000001,0.6999999999999998,1.0,0.0,0.0,0.4000000000000001,0.0,0.0,1.0,2.882840632846708,near,dense,0.0,0.0,117,2,3,1,3,,
18,20.0,-0.2766615766666666,-0.3085263166666667,-0.27804605,-327.56666666666666,-40.14666666666667,-14.158666570242852,1.386955886741266,-0.5,-24.666666666666668,-26.053622553407934,1.1,1.1,1.0,0.4000000000000001,0.0,0.6999999999999998,1.0,0.0,1.0,2.126065763332984,near,dense,0.0,0.0,117,2,3,1,3,,
18,21.0,-0.25571815,-0.3134744366666667,-0.26625088,-497.93,-101.23000000000002,-16.918789184935203,8.937119671030736,-0.5,-30.666666666666668,-39.60378633769741,0.6,0.6,1.0,0.0,0.0,0.6,0.0,0.0,1.0,2.519208141907606,near,dense,0.0,0.0,117,2,3,1,3,,
18,22.0,-0.3441929333333333,-0.09868218,-0.2555730866666666,321.9866666666666,-239.06333333333336,13.187978510976189,2.723526432254752,0.5,28.33333333333333,25.60980690107858,1.0,0.6,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.1346772124959594,near,dense,0.0,0.0,117,2,3,1,3,,
18,23.0,-0.2729791,-0.3099846766666667,-0.2672276899999999,-462.3966666666667,-101.68666666666664,-14.099166645123296,10.777576747595344,-0.5,-26.0,-36.77757674759534,0.5,0.6,1.0,0.0,0.0,0.5,0.0,0.0,1.0,2.142347698956021,near,dense,0.0,0.0,117,2,3,1,3,,
18,24.0,-0.3340737099999999,-0.18982339,-0.2456623333333333,39.9533333333333,-217.95666666666668,3.832595864794231,4.822237509665745,0.5,8.0,3.177762490334255,8.1,0.6,1.0,1.7,0.0,6.400000000000001,1.0,0.0,2.0,1.167756143126337,near,dense,0.0,0.0,117,2,3,1,3,,
18,25.0,-0.3169675,-0.0646704666666666,-0.2410757133333333,602.59,-195.78333333333333,18.851847971252425,-4.261446942139941,0.5,43.66666666666666,47.928113608806605,3.6,0.6999999999999998,2.0,0.6999999999999998,0.4000000000000001,2.5,1.0,1.0,4.0,3.179549905805985,far,dense,0.0,0.0,117,2,3,1,3,,
18,26.0,-0.3508697766666667,-0.1124348466666666,-0.23761212,366.73333333333335,-244.38333333333333,12.802806825816011,-5.168816050940676,0.5,24.0,29.16881605094068,4.2,0.6999999999999998,2.0,0.0,0.0,4.2,0.0,0.0,3.0,2.1957084699124763,far,dense,0.0,0.0,117,2,3,1,3,,
18,27.0,-0.3195319866666666,-0.1164945633333333,-0.2370556566666667,369.46,-215.6533333333333,14.016592570319371,-4.385686542939125,0.5,25.0,29.385686542939123,2.2,0.8000000000000002,2.0,0.0,0.0,2.2,0.0,0.0,3.0,2.350842107402542,far,dense,0.0,0.0,117,2,3,1,3,,
18,28.0,-0.24995489,-0.3111370733333333,-0.2781123533333333,-498.26,-102.13333333333333,-17.512746327185653,9.296700166598598,-0.5,-30.33333333333333,-39.63003349993193,1.0,0.6999999999999998,2.0,0.0,0.0,1.0,0.0,0.0,2.0,2.073503594003381,far,dense,0.0,0.0,117,2,3,1,3,,
18,29.0,-0.340786,-0.1237088866666666,-0.2581260633333333,259.77,-229.38666666666663,11.223894337048684,1.3387111101085407,0.5,22.0,20.661288889891463,5.5,0.8000000000000002,2.0,0.8000000000000002,0.9,3.8,1.0,1.0,5.0,1.9999139322461004,far,dense,0.0,0.0,117,2,3,1,3,,
18,30.0,-0.33284873,-0.10458884,-0.2396797733333333,338.52666666666664,-247.1533333333333,13.367785787334832,-6.925346487015389,0.5,20.0,26.92534648701539,3.9,0.6999999999999998,2.0,0.0,0.0,3.9,0.0,0.0,3.0,2.3333543931127974,far,dense,0.0,0.0,117,2,3,1,3,,
18,31.0,-0.33320726,-0.11166502,-0.2323641433333333,282.65333333333336,-257.6033333333333,12.463743571341633,-0.4813572610031447,0.5,22.0,22.481357261003144,6.400000000000001,0.9,2.0,1.3,0.9,4.2,2.0,1.0,4.0,3.48941077609969,far,dense,0.0,0.0,117,2,3,1,3,,
18,32.0,-0.3577380566666666,-0.12153943,-0.23457533,277.94666666666666,-218.3066666666667,10.654365713745934,-2.44033712893084,0.5,19.666666666666668,22.107003795597507,2.1,0.8000000000000002,2.0,0.0,0.8000000000000002,1.3,0.0,1.0,2.0,1.8446758416454443,far,dense,0.0,0.0,117,2,3,1,3,,
18,33.0,-0.3720391133333333,-0.1055915966666666,-0.2245592666666666,322.55333333333334,-263.19,12.285806734240872,-7.988211119057072,0.5,17.666666666666668,25.654877785723738,5.0,0.6999999999999998,2.0,0.4000000000000001,0.6,4.0,1.0,1.0,5.0,2.1552912107685764,far,dense,0.0,0.0,117,2,3,1,3,,
18,34.0,-0.3415156299999999,-0.1009902766666666,-0.2496049966666666,409.8,-222.25666666666663,14.021529426479011,-10.2608699506391,0.5,22.33333333333333,32.59420328397243,1.2,0.6999999999999998,2.0,0.0,0.0,1.2,0.0,0.0,2.0,2.436206146129846,far,dense,0.0,0.0,117,2,3,1,3,,
18,35.0,-0.3096645666666666,-0.05917795,-0.23137586,555.2466666666667,-201.16,18.270781405278317,0.8374262418706332,0.5,45.0,44.16257375812936,1.5,0.9,2.0,0.0,0.0,1.5,0.0,0.0,3.0,3.2537058796312373,far,dense,0.0,0.0,117,2,3,1,3,,
18,36.0,-0.3260001266666666,-0.09089005,-0.2250072399999999,415.0466666666666,-294.7966666666667,15.188134163171537,4.655160015450278,0.5,37.66666666666666,33.011506651216386,0.4000000000000001,0.8000000000000002,2.0,0.4000000000000001,0.0,0.0,1.0,0.0,0.0,3.638383007130507,far,dense,0.0,0.0,117,2,3,1,3,,
18,37.0,-0.3323998933333333,-0.11410818,-0.2379826,343.95,-196.37,13.831084934194743,17.64329863464539,0.5,45.0,27.35670136535461,1.6000000000000003,0.6,2.0,0.0,0.0,1.6000000000000003,0.0,0.0,2.0,2.511435376000056,far,dense,0.0,0.0,117,2,3,1,3,,
18,38.0,-0.3427346733333333,-0.0991129599999999,-0.2538494233333333,423.71333333333337,-59.946666666666665,15.899367108578591,8.632507269896921,0.5,42.333333333333336,33.70082606343641,1.8,1.0,2.0,0.0,0.0,1.8,0.0,0.0,4.0,3.1361844189257497,far,dense,0.0,0.0,117,2,3,1,3,,
18,39.0,-0.3334177266666667,-0.1071010966666666,-0.2334252733333333,355.8066666666667,-198.68666666666664,13.606036172806585,15.36692332082491,0.5,43.66666666666666,28.29974334584176,4.8,0.8000000000000002,2.0,0.0,0.0,4.8,0.0,0.0,3.0,2.468216739214653,far,dense,0.0,0.0,117,2,3,1,3,,
18,40.0,-0.3274751966666667,-0.0936451,-0.2335495933333333,426.5333333333333,-250.00333333333333,15.988817104582404,6.074880004741234,0.5,40.0,33.92511999525877,2.4,0.8000000000000002,2.0,0.0,0.0,2.4,0.0,0.0,2.0,2.969923218518027,far,dense,0.0,0.0,117,2,3,1,3,,
18,41.0,-0.34910069,-0.0961256166666666,-0.2341525133333333,345.29999999999995,-173.63,14.015628546684493,6.535923880049585,0.5,34.0,27.464076119950416,5.400000000000001,0.6999999999999998,2.0,0.0,0.6999999999999998,4.7,0.0,1.0,2.0,3.5102914958091334,far,dense,0.0,0.0,117,2,3,1,3,,
18,42.0,-0.2774891466666667,-0.2468550933333333,-0.2663543633333333,-382.19000000000005,-109.13666666666668,-14.896696134064833,15.398190710349985,-0.5,-15.0,-30.398190710349983,1.6000000000000003,0.6,2.0,0.0,0.0,1.6000000000000003,0.0,0.0,2.0,1.932141494616139,far,dense,0.0,0.0,117,2,3,1,3,,
18,44.0,-0.23228995,-0.2936463233333333,-0.2643607033333333,-434.4333333333333,-123.40666666666668,-15.81646080326218,6.22012781844906,-0.5,-28.33333333333333,-34.55346115178239,2.7999999999999994,0.9,2.0,0.0,0.0,2.7999999999999994,0.0,0.0,2.0,2.0257066386919127,far,dense,0.0,0.0,117,2,3,1,3,,
18,45.0,-0.2464500866666666,-0.2832555966666666,-0.2645824066666666,-382.1033333333333,-124.43,-13.531508125639736,5.057964182894452,-0.5,-25.33333333333333,-30.391297516227784,0.4000000000000001,0.8000000000000002,2.0,0.0,0.0,0.4000000000000001,0.0,0.0,1.0,1.8052625778561413,far,dense,0.0,0.0,117,2,3,1,3,,
18,46.0,-0.2855234833333333,-0.2961355933333333,-0.2558995366666667,-278.71,-121.53,-9.729977712298506,6.1677169284430375,-0.5,-16.0,-22.16771692844304,5.0,1.0,2.0,1.1,0.0,3.9,1.0,0.0,6.0,2.00857970337354,far,dense,0.0,0.0,117,2,3,1,3,,
18,47.0,-0.27218917,-0.30103742,-0.2616438066666666,-298.59666666666664,-114.17666666666666,-10.72965507480228,2.749439856637112,-0.5,-21.0,-23.74943985663711,2.1,0.8000000000000002,2.0,0.0,0.4000000000000001,1.7,0.0,1.0,3.0,1.4858664356858051,far,dense,0.0,0.0,117,2,3,1,3,,
18,48.0,-0.2989941233333333,-0.2457678133333333,-0.2472465,-162.33,-149.61666666666667,-4.630924672021966,0.244551047065021,-0.5,-12.666666666666666,-12.911217713731688,7.599999999999999,0.9,2.0,1.5,0.4000000000000001,5.7,1.0,1.0,3.0,1.2587838653787324,far,dense,0.0,0.0,117,2,3,1,3,,
18,50.0,-0.3277188333333333,-0.0809621533333333,-0.2574967933333333,371.9333333333333,-147.54666666666665,14.589194705254087,7.750925635060645,0.5,37.333333333333336,29.58240769827269,3.2999999999999994,0.5,3.0,1.2,0.0,2.1,1.0,0.0,2.0,5.384838897852895,near,non_dense,0.0,0.0,117,2,3,1,3,,
18,51.0,-0.2933396466666667,-0.1850212,-0.24322278,-433.3133333333333,-94.02333333333333,-14.806036974096608,19.797713207228835,-0.5,-14.666666666666666,-34.4643798738955,2.4,0.6,3.0,0.0,0.0,2.4,0.0,0.0,3.0,4.323662359631986,near,non_dense,0.0,0.0,117,2,3,1,3,,
18,52.0,-0.2946325133333333,-0.15279634,-0.2444107233333333,-262.31,-117.52,-11.80894558326961,9.529979168908758,-0.5,-11.333333333333334,-20.86331250224209,4.6,0.6999999999999998,3.0,0.0,0.5,4.1,0.0,1.0,4.0,4.325289694539664,near,non_dense,0.0,0.0,117,2,3,1,3,,
18,53.0,-0.25961995,-0.2076616866666666,-0.2430264033333333,-443.9333333333333,-162.14333333333337,-15.63778496315508,20.309061276715862,-0.5,-15.0,-35.30906127671587,5.599999999999999,0.6999999999999998,3.0,0.0,0.0,5.599999999999999,0.0,0.0,2.0,4.426317815948717,near,non_dense,0.0,0.0,117,2,3,1,3,,
18,54.0,-0.3609701866666666,-0.1460746133333333,-0.23709647,158.57000000000002,-169.73,7.138815387121948,1.3878408620314573,0.5,14.0,12.612159137968542,6.8,0.6999999999999998,3.0,0.0,0.0,6.8,0.0,0.0,6.0,3.801740579255629,near,non_dense,0.0,0.0,117,2,3,1,3,,
18,55.0,-0.2945193633333333,-0.19677236,-0.2276626233333333,-136.89,-123.78,-7.50060941325756,1.5544667826817626,-0.5,-9.333333333333334,-10.887800116015097,10.5,1.0,3.0,2.9,0.0,7.599999999999999,1.0,0.0,4.0,2.922586709766558,near,non_dense,0.0,0.0,117,2,3,1,3,,
18,56.0,-0.32973977,-0.1133776766666666,-0.2174495633333333,228.6233333333333,-196.04,11.006848556075417,3.4826856951535903,0.5,21.666666666666668,18.18398097151308,5.5,0.8000000000000002,3.0,1.3999999999999997,0.0,4.1,1.0,0.0,6.0,4.020435550184165,near,non_dense,0.0,0.0,117,2,3,1,3,,
18,57.0,-0.4042248433333333,-0.14568311,-0.21637229,187.01,-180.67666666666665,7.02513924111559,-5.874187301453599,0.5,9.0,14.874187301453595,9.5,1.1,3.0,3.6,0.0,5.900000000000001,1.0,0.0,6.0,2.555340326528867,near,non_dense,0.0,0.0,117,2,3,1,3,,
18,58.0,-0.36753852,-0.11941291,-0.2143267366666666,242.0966666666667,-147.81,10.72047389519182,1.7443924653356586,0.5,21.0,19.25560753466434,10.699999999999998,1.0,3.0,1.6000000000000003,0.0,9.1,1.0,0.0,5.0,5.876333786110782,near,non_dense,0.0,0.0,117,2,3,1,3,,
18,59.0,-0.3889466333333333,-0.14920851,-0.2158322233333333,115.37666666666668,-167.54666666666665,7.184343815245771,3.156636096728992,0.5,12.333333333333334,9.176697236604342,9.3,0.8000000000000002,3.0,1.7,1.6000000000000003,6.0,1.0,1.0,6.0,2.5485343303068,near,non_dense,0.0,0.0,117,2,3,1,3,,
18,60.0,-0.3658600466666666,-0.10214139,-0.2297726,318.93,-223.04666666666665,10.78216335977622,-9.033355913512269,0.5,16.333333333333332,25.3666892468456,3.4,0.6999999999999998,3.0,0.0,0.0,3.4,0.0,0.0,5.0,4.044056168118412,near,non_dense,0.0,0.0,117,2,3,1,3,,
18,61.0,-0.3713959766666666,-0.1252308066666666,-0.2215624866666666,169.01333333333335,-160.97666666666666,9.0064604577602,4.55721097030634,0.5,18.0,13.442789029693662,9.3,0.8000000000000002,3.0,0.0,1.3999999999999997,7.900000000000001,0.0,1.0,3.0,4.268885989014756,near,non_dense,0.0,0.0,117,2,3,1,3,,
18,62.0,-0.3739386199999999,-0.0848826066666666,-0.2228201399999999,424.26666666666665,-178.3166666666667,13.301387063975042,-12.411503123344811,0.5,21.33333333333333,33.744836456678144,3.5,0.8000000000000002,3.0,0.5,0.8000000000000002,2.2,1.0,1.0,2.0,5.004799883505379,near,non_dense,0.0,0.0,117,2,3,1,3,,
18,65.0,-0.2501088466666666,-0.1977262566666666,-0.22951538,-197.55,-177.9333333333333,-8.82346211244239,2.712505755853474,-0.5,-13.0,-15.712505755853476,5.1,0.8000000000000002,3.0,0.0,0.0,5.1,0.0,0.0,3.0,3.5005617407986214,near,non_dense,0.0,0.0,117,2,3,1,3,,
18,66.0,-0.3634507266666666,-0.10711406,-0.2273608733333333,294.31,-192.18,9.644987611596902,-3.40849187043906,0.5,20.0,23.40849187043906,4.0,0.9,3.0,0.9,0.0,3.1,1.0,0.0,5.0,3.623180166013139,near,non_dense,0.0,0.0,117,2,3,1,3,,
18,67.0,-0.2382497433333333,-0.2154519966666666,-0.23880156,-345.18,-170.54999999999998,-14.272328792719655,12.787865030653014,-0.5,-14.666666666666666,-27.45453169731968,2.6,0.6999999999999998,3.0,0.5,0.5,1.6000000000000003,1.0,1.0,2.0,4.426246042430816,near,non_dense,0.0,0.0,117,2,3,1,3,,
18,68.0,-0.2539071799999999,-0.2447958466666666,-0.2352014866666666,-330.8766666666667,-125.59,-12.461391187660952,10.983556210972472,-0.5,-15.333333333333334,-26.31688954430581,3.2000000000000006,0.8000000000000002,3.0,1.9,0.0,1.3,2.0,0.0,1.0,3.9537303893251,near,non_dense,0.0,0.0,117,2,3,1,3,,
18,69.0,-0.3241703333333333,-0.0919668233333333,-0.2300724933333333,362.8866666666667,-257.06333333333333,12.237235226344623,6.137135718944665,0.5,35.0,28.862864281055334,3.9,0.8000000000000002,3.0,0.9,0.0,3.0,1.0,0.0,5.0,4.651927517361736,near,non_dense,0.0,0.0,117,2,3,1,3,,
18,70.0,-0.3436945966666667,-0.0992182233333333,-0.2404556066666666,326.55,-253.46,10.841927337034896,-7.972760083897506,0.5,18.0,25.97276008389751,4.7,0.6999999999999998,3.0,1.1,0.0,3.6,1.0,0.0,4.0,4.058667778912831,near,non_dense,0.0,0.0,117,2,3,1,3,,
18,72.0,-0.2842682666666666,-0.2016454566666666,-0.2812193533333333,-318.54,-138.61,-13.1458099318508,15.00233653996237,-0.5,-10.333333333333334,-25.335669873295704,4.6,0.5,3.0,1.3999999999999997,0.0,3.2000000000000006,1.0,0.0,5.0,4.199697195919899,near,non_dense,0.0,0.0,117,2,3,1,3,,
18,74.0,-0.3549302199999999,-0.12957026,-0.2255830766666666,167.80000000000004,-201.53,7.106672166438308,1.9870490213504768,0.5,15.333333333333334,13.346284311982856,6.099999999999999,1.1,4.0,2.2,0.0,3.9,1.0,0.0,6.0,2.45670242914602,far,non_dense,0.0,0.0,117,2,3,1,3,,
18,75.0,-0.2737645633333333,-0.2322683733333333,-0.25707231,-236.62,-149.25666666666666,-9.324690291540849,3.820010690711461,-0.5,-15.0,-18.82001069071146,5.5,0.8000000000000002,4.0,3.4,0.0,2.1,2.0,0.0,3.0,3.155159429257102,far,non_dense,0.0,0.0,117,2,3,1,3,,
18,76.0,-0.3102221599999999,-0.2366532666666666,-0.23846346,-186.3033333333333,-85.52333333333333,-6.514044085964554,-0.1820187429274173,-0.5,-15.0,-14.817981257072583,7.400000000000001,0.6,4.0,2.2,0.0,5.2,1.0,0.0,6.0,2.2181231318240164,far,non_dense,0.0,0.0,117,2,3,1,3,,
18,77.0,-0.2578090233333333,-0.2135100899999999,-0.2318889466666666,-180.78666666666663,-153.74000000000004,-6.899330180542368,1.379202938909459,-0.5,-13.0,-14.379202938909458,9.2,1.0,4.0,2.0,1.3,5.900000000000001,1.0,1.0,6.0,2.145770593978703,far,non_dense,0.0,0.0,117,2,3,1,3,,
18,78.0,-0.3658099066666667,-0.1030241599999999,-0.2262053733333333,199.96666666666667,-301.1066666666666,8.86591509343081,2.7619468439441506,0.5,18.666666666666668,15.904719822722518,5.8,0.8000000000000002,4.0,3.0,0.0,2.7999999999999994,2.0,0.0,3.0,3.007988338906747,far,non_dense,0.0,0.0,117,2,3,1,3,,
18,80.0,-0.2724598066666666,-0.1858354733333333,-0.2380764133333333,-336.52,-179.24,-10.972498334098717,15.43240919746804,-0.5,-11.333333333333334,-26.76574253080137,8.3,0.6999999999999998,4.0,0.5,0.9,6.900000000000001,1.0,1.0,6.0,5.215829018460664,far,non_dense,0.0,0.0,117,2,3,1,3,,
18,81.0,-0.2647225566666666,-0.2058839999999999,-0.2525536566666667,-419.67,-146.30666666666667,-13.984443859902656,14.379232045350689,-0.5,-19.0,-33.37923204535068,2.5,0.8000000000000002,4.0,0.0,0.0,2.5,0.0,0.0,2.0,4.470321905497706,far,non_dense,0.0,0.0,117,2,3,1,3,,
18,82.0,-0.37239817,-0.1131662166666666,-0.23333072,235.14333333333332,-256.4533333333333,7.7344966632905,-5.702561267783204,0.5,13.0,18.702561267783206,8.2,0.6999999999999998,4.0,1.0,1.6000000000000003,5.599999999999999,1.0,1.0,5.0,2.707789136896821,far,non_dense,0.0,0.0,117,2,3,1,3,,
18,84.0,-0.3512375366666667,-0.09542162,-0.23971971,399.24,-4.646666666666666,12.045550657770052,0.2457059075325632,0.5,32.0,31.75429409246744,4.6,1.0,4.0,0.5,0.4000000000000001,3.7000000000000006,1.0,1.0,3.0,4.045372537596879,far,non_dense,0.0,0.0,117,2,3,1,3,,
18,85.0,-0.3874330033333333,-0.1496468333333333,-0.2250596,497.9066666666668,334.31666666666666,6.563518740319062,-27.26859714440809,0.5,12.333333333333334,39.60193047774143,8.8,0.6999999999999998,4.0,0.0,1.3,7.5,0.0,1.0,5.0,2.4251302041929743,far,non_dense,0.0,0.0,117,2,3,1,3,,
18,87.0,-0.3661386866666666,-0.10797728,-0.2247159866666666,215.3766666666667,-268.56666666666666,9.113217139037202,-0.1303827622198727,0.5,17.0,17.13038276221987,5.0,1.0,4.0,2.2,0.0,2.7999999999999994,1.0,0.0,4.0,3.4385146342306263,far,non_dense,0.0,0.0,117,2,3,1,3,,
18,88.0,-0.3533573333333333,-0.0838741866666666,-0.2341346766666666,248.59666666666664,-261.37666666666667,11.319279489401277,2.8940695728373185,0.5,22.666666666666668,19.772597093829347,5.3,0.6,4.0,0.0,0.0,5.3,0.0,0.0,3.0,4.36914068122512,far,non_dense,0.0,0.0,117,2,3,1,3,,
18,89.0,-0.3876548333333333,-0.1231786666666666,-0.2305218433333333,149.10000000000002,-237.28333333333333,6.868352641158047,1.1410548813072463,0.5,13.0,11.858945118692754,3.0,0.6,4.0,0.0,0.0,3.0,0.0,0.0,6.0,3.304693381383761,far,non_dense,0.0,0.0,117,2,3,1,3,,
18,90.0,-0.4208641633333332,-0.16780403,-0.2293797133333333,44.126666666666665,-241.89,5.3483514814560325,2.490303700396721,0.5,6.0,3.5096962996032786,9.0,1.0,4.0,4.4,0.0,4.6,2.0,0.0,4.0,2.1259454481803566,far,non_dense,0.0,0.0,117,2,3,1,3,,
18,91.0,-0.2745594266666666,-0.1988795733333333,-0.2385197633333333,-379.3666666666666,-203.43,-8.523072248767615,17.173631655676772,-0.5,-13.0,-30.17363165567677,6.5,0.8000000000000002,4.0,0.0,0.0,6.5,0.0,0.0,4.0,2.8500303925832946,far,non_dense,0.0,0.0,117,2,3,1,3,,
18,92.0,-0.28170973,-0.2105609666666666,-0.2203992266666666,-245.25,-176.5233333333333,-5.783797637966707,6.50641375157208,-0.5,-13.0,-19.50641375157208,9.7,1.1,4.0,0.5,0.6999999999999998,8.5,1.0,1.0,6.0,1.9372964644549853,far,non_dense,0.0,0.0,117,2,3,1,3,,
18,93.0,-0.30467527,-0.23474032,-0.25093787,-229.53666666666663,-203.20333333333332,-5.918129599439347,6.923291299313696,-0.5,-11.333333333333334,-18.25662463264703,9.4,0.6999999999999998,4.0,0.8000000000000002,1.7,6.900000000000001,1.0,1.0,5.0,2.221311238146537,far,non_dense,0.0,0.0,117,2,3,1,3,,
18,94.0,-0.2835377366666666,-0.1869920166666666,-0.2566893933333333,-271.6,-223.9433333333333,-7.286847112685742,14.602209887571776,-0.5,-7.0,-21.60220988757177,5.5,0.8000000000000002,4.0,0.0,1.3999999999999997,4.1,0.0,1.0,4.0,2.494351278822458,far,non_dense,0.0,0.0,117,2,3,1,3,,
18,96.0,-0.29693864,-0.2378722633333333,-0.29072877,-265.9533333333333,-148.68666666666664,-10.81391890363406,8.819758444892015,-0.5,-12.333333333333334,-21.153091778225345,7.099999999999999,0.8000000000000002,4.0,1.9,0.0,5.2,1.0,0.0,5.0,4.853093735429532,far,non_dense,0.0,0.0,117,2,3,1,3,,
27,2.0,-0.4198578566666667,-0.0980094899999999,-0.20433336,206.13666666666668,28.27666666666667,9.689116085699146,-4.845258368514624,0.5,11.0,15.845258368514626,3.2999999999999994,0.6999999999999998,1.0,1.5,0.5,1.3,2.0,1.0,3.0,1.4696844636745894,near,dense,-1.0,-1.0,99,2,3,2,3,,
27,4.0,-0.42996962,-0.0860636133333333,-0.2003150533333333,292.08,-76.82666666666667,12.837635551868216,-7.451527615703587,0.5,15.0,22.451527615703583,3.0,0.6,1.0,0.9,0.0,2.1,2.0,0.0,2.0,1.9976644763256133,near,dense,-1.0,-1.0,99,2,3,2,3,,
27,6.0,-0.4412694166666667,-0.0898563933333333,-0.2225685466666666,165.6233333333333,11.98,11.147948015641411,8.60224307676591,0.5,21.33333333333333,12.731090256567422,4.7,1.3999999999999997,1.0,1.9,0.0,2.7999999999999994,3.0,0.0,4.0,1.674766744767714,near,dense,-1.0,-1.0,99,2,3,2,3,,
27,8.0,-0.4174444,-0.0795350133333333,-0.1968592266666666,372.63000000000005,-27.42,13.688949535942797,-10.6432235532718,0.5,18.0,28.6432235532718,2.9,0.9,1.0,1.0,0.9,1.0,1.0,1.0,1.0,2.1002334513721728,near,dense,-1.0,-1.0,99,2,3,2,3,,
27,9.0,-0.4087455866666666,-0.0323925033333333,-0.20742426,421.28,108.61666666666667,15.706265235149727,-3.3828387905491866,0.5,29.0,32.38283879054919,4.0,0.8000000000000002,1.0,0.9,0.0,3.1,2.0,0.0,4.0,2.4773797826353583,near,dense,-1.0,-1.0,99,2,3,2,3,,
27,11.0,-0.3573598366666666,0.0673755766666666,-0.19324762,587.4399999999999,46.96999999999999,25.292181458235007,-0.1551813974558791,0.5,45.0,45.15518139745589,5.1,1.0,1.0,1.5,0.6,3.0,1.0,1.0,4.0,4.188031978930749,near,dense,-1.0,-1.0,99,2,3,2,3,,
