participant,trigger,x,y,z,gx,gy,target,difference,side,angle_p,angle_g,l_g,l_p,cond,sgb,sgm,sgc,f_b,f_m,f_c,h_B_w,distance,dense_column,VS left,VS right,Height,DomHand,regularity,Geschlecht,regularity_updated,mrde,predict
30,7.0,-0.3375191766666667,-0.1393965733333333,-0.2258258566666666,382.73,-134.77666666666667,12.645541881481885,5.31326600147116,0.5,36.0,30.68673399852884,1.8,1.3999999999999997,1.0,0.0,0.9,0.9,0.0,1.0,1.0,1.4361018716782703,near,dense,0.0,0.0,120,1,4,1,6,1.710494081468402,15.10198563337326
28,60.0,-0.4187822033333333,-0.0395096233333333,-0.1944785133333333,335.2866666666667,-60.00333333333334,14.383003824699246,5.38377691776007,0.5,32.0,26.61622308223993,4.3,2.0,3.0,0.4000000000000001,0.9,3.0,1.0,1.0,4.0,5.111867997176032,near,non_dense,0.0,0.0,115,2,1,1,1,0.1554586515732641,13.588319718837738
40,40.0,-0.2537918166666666,-0.0687747333333333,-0.3882150466666667,354.94000000000005,16.839999999999986,17.822063079951633,1.5998731688694423,0.5,28.33333333333333,26.73346016446389,3.8,3.7000000000000006,2.0,0.9,1.8,1.1,1.0,3.0,2.0,3.4208595859547493,far,dense,1.5,0.5,120,2,2,2,2,1.0873224143065614,14.10248577594757
32,41.0,-0.2748527933333333,-0.1370549466666666,-0.23690984,417.10666666666674,-240.75,15.717900122290729,-2.114666214289448,0.5,32.0,34.11466621428945,1.6000000000000003,1.3999999999999997,2.0,0.4000000000000001,0.8000000000000002,0.4000000000000001,1.0,1.0,1.0,3.77096960569906,far,dense,-0.5,-0.5,114,2,5,1,6,0.0511390227708386,15.525056421756744
62,35.0,-0.3788677833333333,-0.0578467866666666,-0.2339649566666667,74.93666666666665,68.83333333333336,18.336822004860043,11.871126644492785,0.5,22.0,10.12887335550722,0.4000000000000001,0.6999999999999998,2.0,0.0,0.0,0.4000000000000001,0.0,0.0,1.0,3.2175341518334784,far,dense,-3.0,-3.0,118,2,3,1,3,2.087662452594103,11.619696766138077
15,87.0,-0.1760950733333333,-0.1999522333333333,-0.24077029,315.6433333333334,-105.02666666666666,9.462059439487335,-4.989590476166792,0.5,19.33333333333333,24.322923809500125,7.400000000000001,0.6,4.0,0.5,1.5,5.400000000000001,1.0,1.0,5.0,3.5801420452606068,far,non_dense,0.0,0.0,123,1,1,2,1,0.5653727425130334,11.486174166202545
29,18.0,-0.1938981933333333,-0.3611999266666667,-0.2967328466666666,-438.4,-22.64333333333333,-18.741441071619256,0.0604228163056685,-0.5,-34.0,-34.06042281630567,0.6,1.2,1.0,0.0,0.0,0.6,0.0,0.0,1.0,2.854922757930456,near,dense,2.0,0.75,122,2,1,2,1,0.35790279781187034,-17.719656229019165
73,18.0,-0.2950827199999999,-0.4476969433333333,-0.2756662316666666,-498.71333333333337,45.39166666666667,-21.50203931598468,1.6227555110577867,-0.5,-37.0,-38.62275551105778,3.1,0.6999999999999998,1.0,0.4000000000000001,0.0,2.7000000000000006,1.0,0.0,4.0,3.375768848485295,near,dense,0.0,0.0,114,2,1,1,1,0.7510511104004159,-18.966664373874664
72,16.0,-0.3100328,-0.064143775,-0.2174944,383.5833333333333,-172.38,19.24975296472801,8.1786924192505,0.5,37.5,29.3213075807495,0.9,0.4000000000000001,1.0,0.5,0.0,0.4000000000000001,1.0,0.0,1.0,3.240273435571607,near,dense,0.0,0.0,116,1,4,1,6,1.6022052908183382,14.058169722557068
29,91.0,-0.28081435,-0.31930077,-0.2506456166666667,-168.48666666666665,-49.44333333333333,-7.670116567741748,-1.909837806622672,-0.5,-15.0,-13.09016219337733,5.2,1.2,4.0,1.1,1.0,3.1,1.0,1.0,3.0,2.7809547425250174,far,non_dense,2.0,0.75,122,2,1,2,1,0.9494698640255244,-10.310549288988113
46,25.0,-0.3682769033333333,-0.07596012,-0.2468661566666666,488.67666666666673,-206.57333333333332,13.9803158809857,-7.477775524066078,0.5,30.33333333333333,37.81110885739941,2.1,0.6,2.0,0.0,0.0,2.1,0.0,0.0,1.0,2.3184809504028867,far,dense,-1.0,-1.0,115,2,4,2,6,1.0452961750037626,16.403815150260925
57,94.0,-0.35447386,-0.2821486666666666,-0.2560181066666666,-160.52666666666667,-145.57333333333335,-7.893944755216058,1.3578776687333598,-0.5,-11.666666666666666,-13.024544335400028,2.9,0.8000000000000002,4.0,0.0,0.0,2.9,0.0,0.0,4.0,2.6824573125805657,far,non_dense,0.0,0.0,115,2,3,2,3,0.15176281210350387,-8.301042020320892
32,26.0,-0.2286650399999999,-0.14237348,-0.2534998049999999,489.32,-193.555,21.255010815978785,2.479089748482929,0.5,42.5,40.02091025151707,1.2,1.3999999999999997,2.0,0.4000000000000001,0.0,0.8000000000000002,1.0,0.0,1.0,3.625037811394565,far,dense,-0.5,-0.5,114,2,5,1,6,0.7395257359392909,18.574202060699463
15,12.0,-0.2135768633333333,-0.14484725,-0.2056447866666666,66.21666666666665,-171.48000000000002,15.728709931630553,26.419056032960054,0.5,32.0,5.58094396703995,2.2,0.6999999999999998,1.0,0.4000000000000001,1.8,0.0,1.0,1.0,0.0,2.3388150728396986,near,dense,0.0,0.0,123,1,1,2,1,0.049774987866816355,15.845124423503876
56,68.0,-0.25363311,-0.30845705,-0.3901925625,-186.82,139.3725,-11.63554700522699,-3.216732814263806,-0.5,-18.0,-14.783267185736191,0.6,2.7,3.0,0.0,0.0,0.6,0.0,0.0,1.0,3.8541959481536736,near,non_dense,0.0,0.0,122,2,3,2,3,0.029739173766976545,-11.750167608261108
32,66.0,-0.3466208566666666,-0.1385893833333333,-0.3137943883333333,172.01,-169.09,14.05055127884369,-1.568496632803586,0.5,12.5,14.068496632803589,4.7,2.2,3.0,2.6,0.6999999999999998,1.3999999999999997,2.0,1.0,2.0,5.245157621150485,near,non_dense,-0.5,-0.5,114,2,5,1,6,0.7826216469166686,9.945577383041382
57,23.0,-0.3484709033333333,-0.3516462633333333,-0.27158323,-332.16,-6367.45,-13.977945282817272,-0.3339167741947373,-0.5,-18.0,-17.666083225805263,0.4000000000000001,1.0,1.0,0.0,0.0,0.4000000000000001,0.0,0.0,1.0,2.07049736982725,near,dense,0.0,0.0,115,2,3,2,3,1.2438705517989739,-11.402514576911926
10,23.0,-0.1780961233333333,-0.3322355733333333,-0.30125753,-325.99666666666667,-79.01333333333334,-12.487374256921177,-18.29407588430701,-0.5,-42.0,-23.705924115692994,0.4000000000000001,1.6000000000000003,1.0,0.0,0.0,0.4000000000000001,0.0,0.0,1.0,1.8555819527424229,near,dense,0.0,0.0,118,1,2,1,2,2.8614956565255967,-17.797113955020905
38,56.0,-0.40948124,-0.1097529766666666,-0.2277766533333333,230.08,-101.70333333333332,11.96106801187526,-5.381452081638123,0.5,13.666666666666666,19.04811874830479,7.2,3.1,3.0,1.2,2.2,3.8,1.0,2.0,5.0,4.243773203311289,near,non_dense,2.0,2.0,115,2,1,2,1,0.5909055826987811,9.453398734331131
23,40.0,-0.4473243766666666,-0.00391927,-0.2107439599999999,330.46,-159.16333333333333,17.580980995220127,0.465454354262081,0.5,26.666666666666668,26.20121231240459,0.4000000000000001,1.9,2.0,0.4000000000000001,0.0,0.0,1.0,0.0,0.0,3.2459945171774707,far,dense,99.0,99.0,112,2,4,1,6,1.280152669261869,13.425612449645996
42,14.0,-0.3387859766666666,-0.05686699,-0.2408078233333333,268.0133333333333,-115.69666666666669,12.087319154118005,0.8043571441642025,0.5,21.0,20.1956428558358,4.2,1.5,1.0,0.5,1.9,1.8,1.0,1.0,1.0,1.9440192225558215,near,dense,0.0,0.0,118,2,3,2,3,0.20171524860889245,11.695180833339691
32,2.0,-0.2744273966666666,-0.17551567,-0.24503537,410.47,-14.440000000000008,10.896855428230936,6.723260348137576,0.5,40.0,33.27673965186242,5.0,3.2999999999999994,1.0,0.0,0.6,4.4,0.0,1.0,5.0,1.5804295461371964,near,dense,-0.5,-0.5,114,2,5,1,6,2.899758626883891,15.479719638824463
37,93.0,-0.4264314566666666,-0.2846539433333333,-0.19942161,-31.45333333333332,106.5,-5.976260054874099,-11.672210935409588,-0.5,-14.0,-2.3277890645904127,2.5,2.3,4.0,0.0,1.3,1.2,0.0,1.0,1.0,2.2801355203891696,far,non_dense,0.0,0.0,120,3,3,2,3,1.3306748368217283,-9.010379016399384
46,9.0,-0.2816196099999999,0.01161018,-0.28122245,456.7766666666666,364.81,41.9415947131358,-22.67619589450884,0.5,12.666666666666666,35.34286256117551,4.7,0.5,1.0,4.7,0.0,0.0,5.0,0.0,0.0,6.949767565823663,near,dense,-1.0,-1.0,115,2,4,2,6,4.453015489190044,10.994172096252441
40,77.0,-0.2225602166666666,-0.2579475533333333,-0.39386351,-216.40666666666667,-46.49666666666666,-8.200406766618249,-1.033961601046893,-0.5,-17.333333333333332,-16.299371732286442,10.6,5.8,4.0,3.2999999999999994,4.3,3.0,2.0,2.0,2.0,2.731028810655854,far,non_dense,1.5,0.5,120,2,2,2,2,1.081218528031454,-11.153245717287064
63,38.0,-0.3300594066666666,-0.0651610966666666,-0.21498699,373.3533333333333,-84.54,16.239786481854438,12.033507536863056,0.5,40.0,27.966492463136944,8.1,1.6000000000000003,2.0,1.1,0.6999999999999998,6.3,1.0,1.0,6.0,3.223957220264746,far,dense,99.0,99.0,119,2,1,1,1,0.6035264011251165,14.294043183326721
32,82.0,-0.25098123,-0.1962739366666666,-0.2379711466666666,297.6133333333333,-238.2433333333333,9.288010293900456,-4.341446298921292,0.5,20.0,24.34144629892129,4.2,3.7000000000000006,4.0,0.0,0.0,4.2,0.0,0.0,4.0,3.08740508594923,far,non_dense,-0.5,-0.5,114,2,5,1,6,0.7627668595800821,11.642980575561523
38,69.0,-0.407460655,-0.0819162866666666,-0.1881111266666666,420.1783333333333,-74.84166666666668,15.116395058575272,-16.28619084143831,0.5,18.5,34.786190841438305,2.4,0.9,3.0,0.0,0.0,2.4,0.0,0.0,4.0,5.372451869019311,near,non_dense,2.0,2.0,115,2,1,2,1,0.4614325626734653,12.637370824813843
23,32.0,-0.4435502899999999,-0.05458748,-0.2068456566666666,58.47333333333332,-128.24,14.019615032188932,21.030486126569013,0.5,25.666666666666668,4.636180540097654,4.3,3.0,2.0,2.7999999999999994,0.0,1.5,4.0,0.0,1.0,2.4294982536960257,far,dense,99.0,99.0,112,2,4,1,6,0.324336709010946,13.231639564037323
25,81.0,-0.2664201566666667,-0.3486787166666666,-0.2377406266666666,-667.1666666666666,-501.4,-13.441834925776766,15.716982148430498,-0.5,-33.0,-48.716982148430496,1.6000000000000003,0.5,4.0,0.8000000000000002,0.0,0.8000000000000002,1.0,0.0,1.0,4.509699932310969,far,non_dense,0.0,0.0,117,2,5,1,6,1.1039241388429553,-18.420201539993286
29,17.0,-0.2841939633333333,-0.1625061966666666,-0.26411769,260.73,-29.67333333333333,10.300267369619858,-1.5901171857406702,0.5,18.666666666666668,20.256783852407334,7.3,1.1,1.0,0.6999999999999998,0.9,5.7,1.0,1.0,9.0,1.3126049690586823,near,dense,2.0,0.75,122,2,1,2,1,0.45093106554076995,10.8921617269516
10,61.0,-0.2261413533333333,-0.2524436216666666,-0.2919206166666666,-1.8533333333333248,-151.85833333333332,12.034859907669754,-9.809784263042287,0.5,-11.5,-1.690215736957711,3.6,0.5,3.0,0.0,0.0,3.6,0.0,0.0,4.0,5.693893228141789,near,non_dense,0.0,0.0,118,1,2,1,2,3.501153212466998,-7.900332659482956
45,1.0,-0.3405498199999999,-0.08386065,-0.2549290366666667,192.97333333333333,-118.99666666666668,-11.207797588015088,7.304505257348256,-0.5,22.0,14.695494742651745,2.2,1.8,1.0,0.6,0.0,1.6000000000000003,1.0,0.0,2.0,1.4632139503406638,near,dense,0.0,0.0,116,2,2,2,2,15.498371714667503,11.469636112451553
72,75.0,-0.36000682,-0.2910215266666666,-0.2268946533333333,-142.88333333333335,-137.11,-9.268581265230983,-4.077924401921987,-0.5,-15.0,-10.922075598078017,6.400000000000001,2.7999999999999994,4.0,3.8,0.5,2.1,2.0,1.0,3.0,3.1152306733901174,far,non_dense,0.0,0.0,116,1,4,1,6,0.4851534896231103,-10.77994629740715
46,6.0,-0.3738609466666666,-0.04883316,-0.2500671033333333,198.82333333333332,-40.23666666666667,17.193183729176955,10.94947891004525,0.5,26.33333333333333,15.383854423288083,8.3,0.6999999999999998,1.0,8.3,0.0,0.0,11.0,0.0,0.0,2.741519274051479,near,dense,-1.0,-1.0,115,2,4,2,6,1.5709824171479374,12.886305153369904
40,2.0,-0.30201457,-0.08342686,-0.4434540966666667,205.07333333333332,5.846666666666664,10.56437422509696,-8.445764882685781,0.5,7.0,15.44576488268578,5.8,2.5,1.0,3.0,2.0,0.8000000000000002,2.0,2.0,1.0,1.6413063744954444,near,dense,1.5,0.5,120,2,2,2,2,1.8054162721924143,7.6011329889297485
42,50.0,-0.3698195133333333,-0.06926212,-0.24305188,232.65666666666667,-300.02333333333337,13.29941351481872,-2.1980741141664377,0.5,15.333333333333334,17.53140744749977,3.0,0.9,3.0,0.0,1.0,2.0,0.0,1.0,3.0,4.837017464743311,near,non_dense,0.0,0.0,118,2,3,2,3,0.660480364904297,10.104658454656601
33,13.0,-0.3671184233333333,-0.2493764033333333,-0.402769235,169.64,-124.49833333333332,8.800581438974557,-6.676119586280039,0.5,6.666666666666667,13.342786252946707,7.599999999999999,1.0,1.0,0.0,0.0,7.599999999999999,0.0,0.0,3.0,1.3932091890717615,near,dense,0.0,0.0,114,2,2,1,2,0.9133582864690135,7.5280822813510895
32,81.0,-0.25672405,-0.3450868633333333,-0.27291913,-329.50333333333333,-201.89,-17.48929126832314,-15.050307915251686,-0.5,-42.0,-26.94969208474832,1.7,3.4,4.0,0.0,0.0,1.7,0.0,0.0,3.0,5.461948039937288,far,non_dense,-0.5,-0.5,114,2,5,1,6,0.09516353686168379,-18.009069561958313
62,85.0,-0.3717455266666666,-0.1374007933333333,-0.2496232333333333,243.21000000000004,2843.7533333333336,7.781070103438625,2.979865519928026,0.5,15.666666666666666,12.68680114673864,10.4,0.6999999999999998,4.0,3.0,0.0,7.400000000000001,2.0,0.0,7.0,2.7037792030147667,far,non_dense,-3.0,-3.0,118,2,3,1,3,0.944584117439059,10.335016995668411
29,13.0,-0.2259126866666666,-0.17148337,-0.3422192366666667,332.72,-226.4233333333333,10.869583227123584,6.150128012223488,0.5,32.0,25.84987198777651,6.0,1.0,1.0,1.0,0.4000000000000001,4.6,2.0,1.0,5.0,1.7246513967568913,near,dense,2.0,0.75,122,2,1,2,1,1.3491570098621597,13.196408748626709
46,85.0,-0.3934333233333333,-0.072202195,-0.2546584533333333,47.53666666666667,-162.58,8.602470372615791,17.655207896504802,0.5,21.33333333333333,3.67812543682853,7.7,0.6999999999999998,4.0,0.0,0.0,7.7,0.0,0.0,9.0,3.530187482201489,far,non_dense,-1.0,-1.0,115,2,4,2,6,0.7837728995221654,11.369335651397705
73,17.0,-0.3488591699999999,-0.0780183266666666,-0.2182784966666666,305.5733333333333,-72.48,13.300963132001431,8.257929854507,0.5,32.0,23.742070145493003,4.6,3.2999999999999994,1.0,0.6999999999999998,0.6,3.2999999999999994,1.0,1.0,3.0,1.6987748892825965,near,dense,0.0,0.0,114,2,1,1,1,0.12422957426400419,13.089925050735474
42,79.0,-0.37472243,-0.2725337833333333,-0.2337848366666667,-78.55333333333336,-235.5,-8.256230465598454,-6.74742733105368,-0.5,-12.666666666666666,-5.919239335612986,7.3,1.2,4.0,4.2,0.0,3.1,1.0,0.0,5.0,2.852993121486087,far,non_dense,0.0,0.0,118,2,3,2,3,0.48198192391827055,-9.63132157921791
39,94.0,-0.36172452,-0.1184041575,-0.39474388,453.585,402.39,-11.332416131935425,-16.654233975166264,-0.5,20.0,36.65423397516626,5.6,0.6,4.0,0.0,1.0,4.6,0.0,1.0,4.0,3.6268309481467216,far,non_dense,0.0,0.0,114,2,5,1,6,6.827939397774368,13.43136578798294
45,34.0,-0.3446505199999999,0.020168895,-0.21304084,376.15,-32.00500000000001,22.453803458260523,11.355055893136594,0.5,40.0,28.64494410686341,5.8,1.3,2.0,1.1,0.5,4.2,2.0,1.0,4.0,3.793352815775003,far,dense,0.0,0.0,116,2,2,2,2,2.167779978388525,14.230649173259735
24,3.0,-0.1890481899999999,-0.2018175833333333,-0.3867856533333333,-8.943333333333348,-40.89000000000002,-14.354067512346909,-9.674603610863048,-0.5,-10.333333333333334,-0.6587297224702873,2.4,2.5,1.0,0.0,1.6000000000000003,0.8000000000000002,0.0,1.0,2.0,2.798825736287652,near,dense,0.0,0.0,117,3,4,2,6,2.753996099078704,-6.646112352609634
10,50.0,-0.2504099166666667,-0.1298216666666666,-0.31206065,502.6500000000001,-140.46333333333334,14.206363437184129,2.448145410219676,0.5,39.0,36.551854589780326,1.8,1.7,3.0,0.0,0.4000000000000001,1.3999999999999997,0.0,1.0,2.0,5.247642220453719,near,non_dense,0.0,0.0,118,1,2,1,2,0.6234956428265906,17.478245496749878
23,72.0,-0.30430026,-0.2894805666666666,-0.2626040666666666,-284.62666666666667,-238.64666666666668,-14.988755989704208,6.567220610982702,-0.5,-16.0,-22.5672206109827,2.9,0.8000000000000002,3.0,2.1,0.0,0.8000000000000002,3.0,0.0,1.0,4.80662548366596,near,non_dense,99.0,99.0,112,2,4,1,6,0.9107079368468038,-10.61132401227951
29,64.0,-0.18662045,-0.29693101,-0.2848688566666666,-207.61666666666667,30.44,-10.91468978999322,1.130272468929429,-0.5,-15.0,-16.13027246892943,4.8,1.3999999999999997,3.0,1.1,2.2,1.5,2.0,2.0,2.0,3.767099305193279,near,non_dense,2.0,0.75,122,2,1,2,1,0.22085783897844033,-10.082696378231049
62,40.0,-0.3555147033333333,-0.0847157299999999,-0.2412053966666666,520.7466666666668,-97.41666666666669,17.170749478267496,-8.006077481662858,0.5,32.666666666666664,40.67274414832952,1.1,0.8000000000000002,2.0,0.0,0.4000000000000001,0.6999999999999998,0.0,1.0,1.0,3.132949929686766,far,dense,-3.0,-3.0,118,2,3,1,3,0.161579628068421,17.67697036266327
14,1.0,-0.3008023833333333,-0.3691551099999999,-0.2289012299999999,-328.09,136.91,-10.82824726809965,-1.3649620235772808,-0.5,-26.0,-24.635037976422723,2.1,1.0,1.0,0.0,0.0,2.1,0.0,0.0,3.0,1.3817764907938015,near,dense,0.0,0.0,118,2,4,1,6,2.6981064280048197,-14.556427299976349
40,62.0,-0.2935815933333333,-0.0743706366666666,-0.4511518966666667,282.14000000000004,-137.25333333333333,13.856052768377346,19.08304187336308,0.5,40.333333333333336,21.250291459970256,6.5,1.2,3.0,1.5,4.2,0.8000000000000002,1.0,1.0,1.0,5.155148486798166,near,non_dense,1.5,0.5,120,2,2,2,2,0.26039351208130884,15.198419988155365
29,10.0,-0.2039800433333333,-0.12613947,-0.3280016266666667,390.8133333333333,15.776666666666662,19.403009556720598,1.6367076286880906,0.5,32.0,30.36329237131191,4.5,1.2,1.0,0.6999999999999998,1.9,1.9,1.0,1.0,2.0,3.044925305812228,near,dense,2.0,0.75,122,2,1,2,1,1.3268609577982389,15.36281704902649
59,28.0,-0.4377388166666667,-0.07171852,-0.2109997933333333,265.5566666666667,-85.54,-36.39102381228256,-5.001445761330056,-0.5,15.0,20.001445761330057,0.5,0.8000000000000002,2.0,0.5,0.0,0.0,1.0,0.0,0.0,5.080052792587872,far,dense,0.0,0.0,119,2,2,2,2,9.110440422083915,9.890494495630264
56,27.0,-0.28662482,-0.0472465533333333,-0.27558295,366.7633333333333,-94.90666666666668,19.57435525400294,10.957998020183268,0.5,38.66666666666666,27.708668646483403,2.6,1.0,2.0,1.5,0.6,0.5,2.0,1.0,1.0,3.3503968920973635,far,dense,0.0,0.0,122,2,3,2,3,1.6603444111527914,14.0115424990654
29,76.0,-0.3196473733333333,-0.3020947766666667,-0.2256631133333333,-104.40333333333332,8.226666666666668,-5.799878496702656,-6.88863668621115,-0.5,-15.0,-8.11136331378885,8.5,1.9,4.0,2.7999999999999994,0.6,5.1,2.0,1.0,5.0,2.045293136022926,far,non_dense,2.0,0.75,122,2,1,2,1,2.343940142445675,-10.593923181295395
42,1.0,-0.3625677733333333,-0.31029489,-0.2543595733333333,-381.43666666666667,-54.36333333333334,-14.756213090929256,8.742445744442394,-0.5,-20.0,-28.742445744442392,4.0,0.6,1.0,3.6,0.0,0.4000000000000001,4.0,0.0,1.0,1.904734886489412,near,dense,0.0,0.0,118,2,3,2,3,1.2716257631731076,-12.334103137254715
50,16.0,-0.36277631,0.0508660316666666,-0.3340925466666666,622.8466666666667,323.32,37.5967911278078,-14.379231405217416,0.5,37.5,51.87923140521741,1.2,2.6,1.0,1.2,0.0,0.0,2.0,0.0,0.0,5.900976920630659,near,dense,0.0,0.0,117,1,1,1,1,2.713484649151322,21.584580838680267
50,49.0,-0.3901660983333333,0.0214125933333333,-0.311123645,235.1383333333333,194.27,21.645435823672937,17.798344075842778,0.5,37.0,19.201655924157222,8.4,1.1,3.0,0.0,0.0,8.4,0.0,0.0,7.0,9.023042952507309,near,non_dense,0.0,0.0,117,1,1,1,1,0.7402184030501002,14.966413378715515
32,93.0,-0.2564339333333333,-0.2770275366666666,-0.2500741133333333,-161.8033333333333,-227.3033333333333,-7.072233008087278,-1.766294691143561,-0.5,-15.0,-13.233705308856438,1.7,3.1,4.0,0.0,0.5,1.2,0.0,1.0,2.0,2.3318793938182094,far,non_dense,-0.5,-0.5,114,2,5,1,6,1.3765674082377426,-10.282222181558609
73,13.0,-0.4039897566666666,-0.24311964,-0.3306518383333333,277.17333333333335,-102.52,9.145418730780069,-20.53548102733696,0.5,1.0,21.53548102733696,5.400000000000001,0.4000000000000001,1.0,0.0,0.0,5.400000000000001,0.0,0.0,7.0,1.526887869155634,near,dense,0.0,0.0,114,2,1,1,1,1.6837017361883337,6.574594974517822
28,83.0,-0.4659190966666666,-0.1016789633333333,-0.20867893,245.56000000000003,-31.21,10.787429610455368,-7.160074516888876,0.5,12.333333333333334,19.49340785022221,5.400000000000001,1.6000000000000003,4.0,0.8000000000000002,0.0,4.6,1.0,0.0,6.0,3.5749281477019164,far,non_dense,0.0,0.0,115,2,1,1,1,0.4298000031479392,9.250925481319427
11,60.0,-0.2436852103333333,-0.0301474548904833,-0.3106647315,166.20833333333334,-184.63,19.297989450473548,12.59371642760675,0.5,25.0,12.406283572393248,5.5,5.5,3.0,0.8000000000000002,2.2,2.5,1.0,3.0,4.0,6.815796625420821,near,non_dense,-1.0,-1.25,113,2,4,1,6,1.0048775227797817,12.448948621749878
29,83.0,-0.2697142933333333,-0.1628759099999999,-0.2341822966666666,224.01666666666668,-14.960000000000017,9.890638696410477,2.5955693782708145,0.5,20.0,17.404430621729187,7.8,1.3999999999999997,4.0,0.0,0.8000000000000002,7.0,0.0,1.0,6.0,3.298930958171431,far,non_dense,2.0,0.75,122,2,1,2,1,0.37646127019267883,11.132558435201645
30,30.0,-0.3752839833333333,-0.1303466933333333,-0.2245081966666666,340.8366666666667,-199.35333333333327,13.47707713306533,10.67221245539873,0.5,38.0,27.327787544601268,1.8,1.3999999999999997,2.0,0.5,0.0,1.3,1.0,0.0,2.0,2.429812457188884,far,dense,0.0,0.0,120,1,4,1,6,0.17764820607194823,13.908728957176208
37,10.0,-0.40930413,-0.02456964,-0.20664249,475.9433333333333,-44.23999999999999,20.22382950391801,-13.223474566491417,0.5,22.0,35.22347456649141,1.5,0.5,1.0,0.4000000000000001,0.0,1.1,1.0,0.0,1.0,3.2565276081879238,near,dense,0.0,0.0,120,3,3,2,3,2.0050227766676954,13.694417476654053
38,49.0,-0.4085842944444444,-0.0993590499999999,-0.2399926799999999,293.0344444444445,-53.26555555555556,14.74437980329628,-1.5019777359121254,0.5,19.88888888888889,21.390866624801014,21.6,2.1,3.0,2.0,1.2,18.4,1.0,2.0,10.0,6.566398400022677,near,non_dense,2.0,2.0,115,2,1,2,1,0.5421083407611151,11.184680461883545
25,82.0,-0.3151627866666667,-0.1560294466666666,-0.2205802866666666,324.59666666666664,-261.82,8.474481230193863,5.82968368616649,0.5,32.0,26.17031631383351,5.0,1.1,4.0,0.0,0.8000000000000002,4.2,0.0,1.0,4.0,2.8672427235487365,far,non_dense,0.0,0.0,117,2,5,1,6,1.7018444707512967,13.35408240556717
46,32.0,-0.3691211033333333,-0.0598291433333333,-0.2656062366666666,435.0666666666666,-170.22333333333333,19.105964714080297,-3.6630623388864514,0.5,30.0,33.663062338886455,8.9,0.6,2.0,8.9,0.0,0.0,6.0,0.0,0.0,3.3503893381656265,far,dense,-1.0,-1.0,115,2,4,2,6,1.232362008716108,14.977072179317474
46,3.0,-0.3724541366666666,-0.0352685266666666,-0.2244065766666666,328.55333333333334,-182.3,-27.507414430316278,6.57835272376125,-0.5,32.0,25.421647276238748,1.1,1.1,1.0,1.1,0.0,0.0,2.0,0.0,0.0,6.256307184569994,near,dense,-1.0,-1.0,115,2,4,2,6,6.483227947053785,13.05365115404129
62,50.0,-0.3725611,-0.07151521,-0.2222931166666666,513.43,-45.696666666666665,15.595736753323605,-10.767945013291046,0.5,29.33333333333333,40.101278346624376,4.2,0.8000000000000002,3.0,0.9,0.0,3.2999999999999994,2.0,0.0,4.0,5.751390850502124,near,non_dense,-3.0,-3.0,118,2,3,1,3,0.22059273064005544,16.8644517660141
25,65.0,-0.37418738,-0.31210099,-0.2527191166666666,-193.74666666666667,-234.56333333333336,-9.239694547795954,0.6206519416430556,-0.5,-15.0,-15.620651941643056,5.599999999999999,1.6000000000000003,3.0,1.9,0.5,3.2000000000000006,1.0,1.0,4.0,3.825154540848063,near,non_dense,0.0,0.0,117,2,5,1,6,0.2234166281012774,-10.094297677278519
63,88.0,-0.2803301233333333,-0.1044250233333333,-0.2287223133333333,298.2033333333333,-180.36,11.912061795132448,-8.670622248611926,0.5,13.666666666666666,22.33728891527859,13.1,1.3999999999999997,4.0,0.0,3.2000000000000006,9.9,0.0,1.0,4.0,4.507119559628188,far,non_dense,99.0,99.0,119,2,1,1,1,0.4642571661193673,9.819599241018295
32,32.0,-0.27859238,-0.1470516433333333,-0.2515633,356.24,-160.54333333333332,15.521373319301526,7.86354723289373,0.5,37.0,29.136452767106267,2.7999999999999994,2.1,2.0,1.3999999999999997,0.5,0.9,3.0,1.0,1.0,2.666582996909472,far,dense,-0.5,-0.5,114,2,5,1,6,0.5641059873070603,14.017137885093689
37,40.0,-0.4432598166666666,-0.02627778,-0.25877975,407.97,-12.02,18.830314520116016,-14.192924057257876,0.5,16.0,30.192924057257876,3.0,0.5,2.0,1.2,1.1,0.6999999999999998,2.0,1.0,1.0,3.373366496959436,far,dense,0.0,0.0,120,3,3,2,3,2.221579027744773,11.336114257574081
38,12.0,-0.4263508733333334,-0.03971338,-0.1941113866666667,457.06,-17.866666666666674,15.288076303816846,-17.172924584638043,0.5,20.666666666666668,37.83959125130471,3.2000000000000006,2.0,1.0,0.5,2.1,0.6,1.0,2.0,1.0,2.311238464837279,near,dense,2.0,2.0,115,2,1,2,1,0.6195608708442352,13.856123387813568
45,3.0,-0.3577177233333333,-0.0407801999999999,-0.2209892766666666,247.24,-118.79333333333334,-13.07087987471587,9.50527011126525,-0.5,28.33333333333333,18.82806322206808,0.8000000000000002,2.3,1.0,0.0,0.0,0.8000000000000002,0.0,0.0,2.0,2.574844009089728,near,dense,0.0,0.0,116,2,2,2,2,10.253196978805324,13.329502940177917
15,2.0,-0.16770682,-0.1757149333333333,-0.2176709666666666,331.8833333333333,-75.28,10.12786190925646,-12.57434983676597,0.5,13.0,25.574349836765965,10.1,1.0,1.0,1.5,0.6999999999999998,7.900000000000001,1.0,1.0,7.0,1.5426372806368027,near,dense,0.0,0.0,123,1,1,2,1,0.08957681847598221,9.989677369594574
